file	import_type	module	resolved
app/tools/editor.coffee	require	./performance	app/tools/performance.js
app/tools/editor.coffee	require	app/view/Scene	app/view/Scene.js
app/tools/editor.coffee	require	app/view/helpers/NodeFactory	app/view/helpers/NodeFactory.js
app/tools/editor.coffee	require	app/common/eventbus	app/common/eventbus.js
app/tools/editor.coffee	require	app/common/event_types	app/common/event_types.js
app/tools/editor.coffee	require	bluebird	bluebird
app/tools/editor.coffee	require	underscore	underscore
app/tools/editor.coffee	require	moment	moment
app/tools/editor.coffee	require	./dat.gui	app/tools/dat.gui.js
app/tools/editor.coffee	require	./FileSaver.min	app/tools/FileSaver.min.js
app/tools/editor.coffee	require	app/sdk/quests/questTypeLookup	app/sdk/quests/questTypeLookup.coffee
app/tools/editor.coffee	require	app/common/analytics	app/common/analytics.coffee
app/tools/editor.coffee	require	app/ui/managers/game_data_manager	app/ui/managers/game_data_manager.js
app/tools/editor.coffee	require	app/ui/managers/crate_manager	app/ui/managers/crate_manager.js
app/tools/editor.coffee	require	app/common/storage	app/common/storage.js
app/tools/editor.coffee	require	i18next	i18next
app/tools/editor.coffee	require	./resources.js	app/tools/resources.js
app/tools/performance.js	require	app/common/logger	app/common/logger.coffee
app/tools/performance.js	require	app/common/event_types	app/common/event_types.js
app/tools/performance.js	require	app/common/utils/utils_env	app/common/utils/utils_env.js
app/tools/performance.js	require	app/view/Scene	app/view/Scene.js
app/tools/performance.js	require	app/view/layers/game/GameLayer	app/view/layers/game/GameLayer.js
app/tools/performance.js	require	app/sdk	app/sdk
app/tools/performance.js	require	app/ui/managers/package_manager	app/ui/managers/package_manager.js
app/tools/performance.js	require	underscore	underscore
app/ui/collections/buddies.js	require	app/common/config	app/common/config.js
app/ui/collections/buddies.js	require	app/common/logger	app/common/logger.coffee
app/ui/collections/buddies.js	require	app/ui/models/presence	app/ui/models/presence.js
app/ui/collections/buddies.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/collections/buddies.js	require	./presence	app/ui/collections/presence.js
app/ui/collections/cards.js	require	app/common/logger	app/common/logger.coffee
app/ui/collections/cards.js	require	app/common/config	app/common/config.js
app/ui/collections/cards.js	require	app/sdk	app/sdk
app/ui/collections/cards.js	require	app/ui/models/card	app/ui/models/card.js
app/ui/collections/cards.js	require	app/ui/managers/inventory_manager	app/ui/managers/inventory_manager.js
app/ui/collections/cards.js	require	app/ui/managers/achievements_manager	app/ui/managers/achievements_manager.js
app/ui/collections/cards.js	require	app/ui/managers/progression_manager	app/ui/managers/progression_manager.js
app/ui/collections/cards.js	require	i18next	i18next
app/ui/collections/conversations.js	require	app/common/logger	app/common/logger.coffee
app/ui/collections/conversations.js	require	app/ui/models/conversation	app/ui/models/conversation.js
app/ui/collections/factions.js	require	app/common/logger	app/common/logger.coffee
app/ui/collections/factions.js	require	app/sdk	app/sdk
app/ui/collections/factions.js	require	app/ui/models/faction	app/ui/models/faction.js
app/ui/collections/factions.js	require	app/common/config	app/common/config.js
app/ui/collections/messages.js	require	app/common/logger	app/common/logger.coffee
app/ui/collections/messages.js	require	app/ui/models/message	app/ui/models/message.js
app/ui/collections/messages.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/collections/modifiers.js	require	app/common/logger	app/common/logger.coffee
app/ui/collections/modifiers.js	require	app/sdk	app/sdk
app/ui/collections/modifiers.js	require	app/ui/models/modifier	app/ui/models/modifier.js
app/ui/collections/presence.js	require	app/common/logger	app/common/logger.coffee
app/ui/collections/user_decks.js	require	app/common/logger	app/common/logger.coffee
app/ui/collections/user_decks.js	require	app/ui/models/deck	app/ui/models/deck.js
app/ui/collections/user_decks.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/collections/user_decks.js	require	app/ui/extensions/duelyst_backbone	app/ui/extensions/duelyst_backbone.js
app/ui/extensions/duelyst_backbone.js	require	bluebird	bluebird
app/ui/extensions/duelyst_backbone.js	require	underscore	underscore
app/ui/extensions/duelyst_firebase.js	require	bluebird	bluebird
app/ui/extensions/duelyst_firebase.js	require	underscore	underscore
app/ui/extensions/list_with_pooled_rows.js	require	app/common/logger	app/common/logger.coffee
app/ui/extensions/list_with_pooled_rows.js	require	app/common/config	app/common/config.js
app/ui/extensions/list_with_pooled_rows.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/extensions/list_with_pooled_rows.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/achievements_manager.js	require	moment	moment
app/ui/managers/achievements_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/achievements_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/achievements_manager.js	require	app/sdk	app/sdk
app/ui/managers/achievements_manager.js	require	app/ui/models/notification	app/ui/models/notification.js
app/ui/managers/achievements_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/achievements_manager.js	require	app/ui/extensions/duelyst_backbone	app/ui/extensions/duelyst_backbone.js
app/ui/managers/achievements_manager.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/managers/achievements_manager.js	require	app/common/analyticsTracker	app/common/analyticsTracker.coffee
app/ui/managers/achievements_manager.js	require	app/sdk/achievements/achievementsFactory	app/sdk/achievements/achievementsFactory.coffee
app/ui/managers/achievements_manager.js	require	i18next	i18next
app/ui/managers/achievements_manager.js	require	./navigation_manager	app/ui/managers/navigation_manager.js
app/ui/managers/achievements_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/achievements_manager.js	require	./notifications_manager	app/ui/managers/notifications_manager.js
app/ui/managers/achievements_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/chat_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/chat_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/chat_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/chat_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/chat_manager.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/managers/chat_manager.js	require	bluebird	bluebird
app/ui/managers/chat_manager.js	require	app/common/utils/utils_firebase	app/common/utils/utils_firebase.js
app/ui/managers/chat_manager.js	require	app/audio/audio_engine	app/audio/audio_engine.js
app/ui/managers/chat_manager.js	require	app/ui/collections/conversations	app/ui/collections/conversations.js
app/ui/managers/chat_manager.js	require	app/ui/collections/buddies	app/ui/collections/buddies.js
app/ui/managers/chat_manager.js	require	app/ui/models/conversation	app/ui/models/conversation.js
app/ui/managers/chat_manager.js	require	app/ui/models/notification	app/ui/models/notification.js
app/ui/managers/chat_manager.js	require	app/data/resources	app/data/resources.js
app/ui/managers/chat_manager.js	require	./notifications_manager	app/ui/managers/notifications_manager.js
app/ui/managers/chat_manager.js	require	./games_manager	app/ui/managers/games_manager.js
app/ui/managers/chat_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/chat_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/crate_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/crate_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/crate_manager.js	require	app/ui/extensions/duelyst_backbone	app/ui/extensions/duelyst_backbone.js
app/ui/managers/crate_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/crate_manager.js	require	app/ui/managers/new_player_manager	app/ui/managers/new_player_manager.js
app/ui/managers/crate_manager.js	require	bluebird	bluebird
app/ui/managers/crate_manager.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/managers/crate_manager.js	require	underscore	underscore
app/ui/managers/crate_manager.js	require	moment	moment
app/ui/managers/crate_manager.js	require	../../sdk/giftCrates/giftCrateLookup.coffee	app/sdk/giftCrates/giftCrateLookup.coffee
app/ui/managers/crate_manager.js	require	../../sdk/giftCrates/giftCrateFactory.coffee	app/sdk/giftCrates/giftCrateFactory.coffee
app/ui/managers/crate_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/crate_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/game_data_manager.js	require	bluebird	bluebird
app/ui/managers/game_data_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/game_data_manager.js	require	app/common/utils/utils_env	app/common/utils/utils_env.js
app/ui/managers/game_data_manager.js	require	app/ui/collections/cards	app/ui/collections/cards.js
app/ui/managers/game_data_manager.js	require	app/ui/collections/factions	app/ui/collections/factions.js
app/ui/managers/game_data_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/game_data_manager.js	require	./inventory_manager	app/ui/managers/inventory_manager.js
app/ui/managers/game_data_manager.js	require	./progression_manager	app/ui/managers/progression_manager.js
app/ui/managers/games_manager.js	require	underscore	underscore
app/ui/managers/games_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/games_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/games_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/games_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/games_manager.js	require	app/sdk	app/sdk
app/ui/managers/games_manager.js	require	app/ui/models/notification	app/ui/models/notification.js
app/ui/managers/games_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/games_manager.js	require	app/ui/extensions/duelyst_backbone	app/ui/extensions/duelyst_backbone.js
app/ui/managers/games_manager.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/managers/games_manager.js	require	app/common/analyticsTracker	app/common/analyticsTracker.coffee
app/ui/managers/games_manager.js	require	app/ui/views/item/game_invite	app/ui/views/item/game_invite.js
app/ui/managers/games_manager.js	require	pretty-ms	pretty-ms
app/ui/managers/games_manager.js	require	moment	moment
app/ui/managers/games_manager.js	require	i18next	i18next
app/ui/managers/games_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/games_manager.js	require	./telemetry_manager	app/ui/managers/telemetry_manager.js
app/ui/managers/games_manager.js	require	./navigation_manager	app/ui/managers/navigation_manager.js
app/ui/managers/games_manager.js	require	./chat_manager	app/ui/managers/chat_manager.js
app/ui/managers/games_manager.js	require	./inventory_manager	app/ui/managers/inventory_manager.js
app/ui/managers/games_manager.js	require	./notifications_manager	app/ui/managers/notifications_manager.js
app/ui/managers/games_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/inventory_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/inventory_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/inventory_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/inventory_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/inventory_manager.js	require	app/sdk	app/sdk
app/ui/managers/inventory_manager.js	require	bluebird	bluebird
app/ui/managers/inventory_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/inventory_manager.js	require	app/ui/collections/user_decks	app/ui/collections/user_decks.js
app/ui/managers/inventory_manager.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/managers/inventory_manager.js	require	app/common/analyticsTracker	app/common/analyticsTracker.coffee
app/ui/managers/inventory_manager.js	require	app/ui/views/item/error_dialog	app/ui/views/item/error_dialog.js
app/ui/managers/inventory_manager.js	require	app/common/session2	app/common/session2.coffee
app/ui/managers/inventory_manager.js	require	moment	moment
app/ui/managers/inventory_manager.js	require	i18next	i18next
app/ui/managers/inventory_manager.js	require	./navigation_manager	app/ui/managers/navigation_manager.js
app/ui/managers/inventory_manager.js	require	./new_player_manager	app/ui/managers/new_player_manager.js
app/ui/managers/inventory_manager.js	require	./progression_manager	app/ui/managers/progression_manager.js
app/ui/managers/inventory_manager.js	require	./game_data_manager	app/ui/managers/game_data_manager.js
app/ui/managers/inventory_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/inventory_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/manager.js	require	bluebird	bluebird
app/ui/managers/navigation_manager.js	require	bluebird	bluebird
app/ui/managers/navigation_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/navigation_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/navigation_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/navigation_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/navigation_manager.js	require	app/common/utils/utils_javascript	app/common/utils/utils_javascript.js
app/ui/managers/navigation_manager.js	require	app/common/utils/utils_ui	app/common/utils/utils_ui.js
app/ui/managers/navigation_manager.js	require	app/audio/audio_engine	app/audio/audio_engine.js
app/ui/managers/navigation_manager.js	require	app/data/resources	app/data/resources.js
app/ui/managers/navigation_manager.js	require	app/view/Scene	app/view/Scene.js
app/ui/managers/navigation_manager.js	require	app/ui/views/animations	app/ui/views/animations.js
app/ui/managers/navigation_manager.js	require	app/ui/views/regions/transition	app/ui/views/regions/transition.js
app/ui/managers/navigation_manager.js	require	app/ui/views/layouts/notifications	app/ui/views/layouts/notifications.js
app/ui/managers/navigation_manager.js	require	app/ui/views/item/confirm_dialog	app/ui/views/item/confirm_dialog.js
app/ui/managers/navigation_manager.js	require	app/ui/views2/shop/confirm_purchase_dialog	app/ui/views2/shop/confirm_purchase_dialog.js
app/ui/managers/navigation_manager.js	require	app/ui/views/item/loading_dialog	app/ui/views/item/loading_dialog.js
app/ui/managers/navigation_manager.js	require	app/ui/views/item/maintenance_announcement	app/ui/views/item/maintenance_announcement.js
app/ui/managers/navigation_manager.js	require	underscore	underscore
app/ui/managers/navigation_manager.js	require	./server_status_manager	app/ui/managers/server_status_manager.js
app/ui/managers/navigation_manager.js	require	./chat_manager	app/ui/managers/chat_manager.js
app/ui/managers/navigation_manager.js	require	./notifications_manager	app/ui/managers/notifications_manager.js
app/ui/managers/navigation_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/new_player_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/new_player_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/new_player_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/new_player_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/new_player_manager.js	require	app/sdk	app/sdk
app/ui/managers/new_player_manager.js	require	app/ui/models/notification	app/ui/models/notification.js
app/ui/managers/new_player_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/new_player_manager.js	require	app/ui/extensions/duelyst_backbone	app/ui/extensions/duelyst_backbone.js
app/ui/managers/new_player_manager.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/managers/new_player_manager.js	require	moment	moment
app/ui/managers/new_player_manager.js	require	bluebird	bluebird
app/ui/managers/new_player_manager.js	require	app/ui/views/item/error_dialog	app/ui/views/item/error_dialog.js
app/ui/managers/new_player_manager.js	require	app/sdk/progression/newPlayerProgressionFeatureLookup	app/sdk/progression/newPlayerProgressionFeatureLookup.coffee
app/ui/managers/new_player_manager.js	require	app/sdk/progression/newPlayerProgressionStageEnum	app/sdk/progression/newPlayerProgressionStageEnum.coffee
app/ui/managers/new_player_manager.js	require	app/sdk/progression/newPlayerProgressionModuleLookup	app/sdk/progression/newPlayerProgressionModuleLookup.coffee
app/ui/managers/new_player_manager.js	require	app/sdk/progression/newPlayerProgressionHelper	app/sdk/progression/newPlayerProgressionHelper.coffee
app/ui/managers/new_player_manager.js	require	i18next	i18next
app/ui/managers/new_player_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/new_player_manager.js	require	./navigation_manager	app/ui/managers/navigation_manager.js
app/ui/managers/new_player_manager.js	require	./notifications_manager	app/ui/managers/notifications_manager.js
app/ui/managers/new_player_manager.js	require	./inventory_manager	app/ui/managers/inventory_manager.js
app/ui/managers/new_player_manager.js	require	./progression_manager	app/ui/managers/progression_manager.js
app/ui/managers/new_player_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/news_manager.js	require	bluebird	bluebird
app/ui/managers/news_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/news_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/news_manager.js	require	app/sdk	app/sdk
app/ui/managers/news_manager.js	require	app/ui/models/notification	app/ui/models/notification.js
app/ui/managers/news_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/news_manager.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/managers/news_manager.js	require	moment	moment
app/ui/managers/news_manager.js	require	./navigation_manager	app/ui/managers/navigation_manager.js
app/ui/managers/news_manager.js	require	./notifications_manager	app/ui/managers/notifications_manager.js
app/ui/managers/news_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/news_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/notifications_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/notifications_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/notifications_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/notifications_manager.js	require	app/data/resources	app/data/resources.js
app/ui/managers/notifications_manager.js	require	app/ui/views/item/main_menu	app/ui/views/item/main_menu.js
app/ui/managers/notifications_manager.js	require	app/ui/views/layouts/play	app/ui/views/layouts/play.js
app/ui/managers/notifications_manager.js	require	app/ui/models/notification	app/ui/models/notification.js
app/ui/managers/notifications_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/notifications_manager.js	require	moment	moment
app/ui/managers/notifications_manager.js	require	./navigation_manager	app/ui/managers/navigation_manager.js
app/ui/managers/notifications_manager.js	require	./chat_manager	app/ui/managers/chat_manager.js
app/ui/managers/notifications_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/notifications_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/package_manager.js	require	app/common/utils/utils_javascript	app/common/utils/utils_javascript.js
app/ui/managers/package_manager.js	require	path/to/package_manager	path/to/package_manager
app/ui/managers/package_manager.js	require	underscore	underscore
app/ui/managers/package_manager.js	require	bluebird	bluebird
app/ui/managers/package_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/package_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/package_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/package_manager.js	require	app/common/utils/utils_resources	app/common/utils/utils_resources.js
app/ui/managers/package_manager.js	require	app/audio/audio_engine	app/audio/audio_engine.js
app/ui/managers/package_manager.js	require	app/view/extensions/CCInjections	app/view/extensions/CCInjections.js
app/ui/managers/package_manager.js	require	app/view/extensions/NodeInjections	app/view/extensions/NodeInjections.js
app/ui/managers/package_manager.js	require	app/view/extensions/RenderingInjections	app/view/extensions/RenderingInjections.js
app/ui/managers/package_manager.js	require	app/data/packages	app/data/packages
app/ui/managers/package_manager.js	require	app/sdk/cards/factionsLookup	app/sdk/cards/factionsLookup.coffee
app/ui/managers/package_manager.js	require	app/ui/managers/manager	app/ui/managers/manager.js
app/ui/managers/package_manager.js	require	app/ui/managers/navigation_manager	app/ui/managers/navigation_manager.js
app/ui/managers/profile_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/profile_manager.js	require	app/ui/models/profile	app/ui/models/profile.coffee
app/ui/managers/profile_manager.js	require	firebase	firebase
app/ui/managers/profile_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/progression_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/progression_manager.js	require	config/config	config/config
app/ui/managers/progression_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/progression_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/progression_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/progression_manager.js	require	app/sdk	app/sdk
app/ui/managers/progression_manager.js	require	app/ui/models/notification	app/ui/models/notification.js
app/ui/managers/progression_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/progression_manager.js	require	app/ui/extensions/duelyst_backbone	app/ui/extensions/duelyst_backbone.js
app/ui/managers/progression_manager.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/managers/progression_manager.js	require	app/ui/views2/referrals/referral_dialog	app/ui/views2/referrals/referral_dialog.js
app/ui/managers/progression_manager.js	require	moment	moment
app/ui/managers/progression_manager.js	require	app/ui/views/item/error_dialog	app/ui/views/item/error_dialog.js
app/ui/managers/progression_manager.js	require	i18next	i18next
app/ui/managers/progression_manager.js	require	app/sdk/quests/questBeginnerCompleteSoloChallenges	app/sdk/quests/questBeginnerCompleteSoloChallenges.coffee
app/ui/managers/progression_manager.js	require	./inventory_manager	app/ui/managers/inventory_manager.js
app/ui/managers/progression_manager.js	require	./quests_manager	app/ui/managers/quests_manager.js
app/ui/managers/progression_manager.js	require	./navigation_manager	app/ui/managers/navigation_manager.js
app/ui/managers/progression_manager.js	require	./notifications_manager	app/ui/managers/notifications_manager.js
app/ui/managers/progression_manager.js	require	./new_player_manager	app/ui/managers/new_player_manager.js
app/ui/managers/progression_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/quests_manager.js	require	bluebird	bluebird
app/ui/managers/quests_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/quests_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/quests_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/quests_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/quests_manager.js	require	app/sdk	app/sdk
app/ui/managers/quests_manager.js	require	app/ui/models/notification	app/ui/models/notification.js
app/ui/managers/quests_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/quests_manager.js	require	app/ui/extensions/duelyst_backbone	app/ui/extensions/duelyst_backbone.js
app/ui/managers/quests_manager.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/managers/quests_manager.js	require	app/common/analyticsTracker	app/common/analyticsTracker.coffee
app/ui/managers/quests_manager.js	require	app/ui/views/item/error_dialog	app/ui/views/item/error_dialog.js
app/ui/managers/quests_manager.js	require	moment	moment
app/ui/managers/quests_manager.js	require	app/sdk/progression/newPlayerProgressionHelper	app/sdk/progression/newPlayerProgressionHelper.coffee
app/ui/managers/quests_manager.js	require	app/common/session2	app/common/session2.coffee
app/ui/managers/quests_manager.js	require	./new_player_manager	app/ui/managers/new_player_manager.js
app/ui/managers/quests_manager.js	require	./navigation_manager	app/ui/managers/navigation_manager.js
app/ui/managers/quests_manager.js	require	./notifications_manager	app/ui/managers/notifications_manager.js
app/ui/managers/quests_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/quests_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/server_status_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/server_status_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/server_status_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/server_status_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/server_status_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/server_status_manager.js	require	./chat_manager	app/ui/managers/chat_manager.js
app/ui/managers/shop_manager.js	require	underscore	underscore
app/ui/managers/shop_manager.js	require	bluebird	bluebird
app/ui/managers/shop_manager.js	require	firebase	firebase
app/ui/managers/shop_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/shop_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/shop_manager.js	require	app/ui/extensions/duelyst_backbone	app/ui/extensions/duelyst_backbone.js
app/ui/managers/shop_manager.js	require	moment	moment
app/ui/managers/shop_manager.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/managers/shop_manager.js	require	app/sdk/cosmetics/cosmeticsFactory	app/sdk/cosmetics/cosmeticsFactory.coffee
app/ui/managers/shop_manager.js	require	./games_manager	app/ui/managers/games_manager.js
app/ui/managers/shop_manager.js	require	./progression_manager	app/ui/managers/progression_manager.js
app/ui/managers/shop_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/shop_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/stream_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/stream_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/stream_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/stream_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/stream_manager.js	require	app/ui/extensions/duelyst_backbone	app/ui/extensions/duelyst_backbone.js
app/ui/managers/stream_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/telemetry_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/telemetry_manager.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/managers/telemetry_manager.js	require	app/common/event_types	app/common/event_types.js
app/ui/managers/telemetry_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/telemetry_manager.js	require	firebase	firebase
app/ui/managers/telemetry_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/managers/telemetry_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/twitch_manager.js	require	moment	moment
app/ui/managers/twitch_manager.js	require	app/common/config	app/common/config.js
app/ui/managers/twitch_manager.js	require	app/common/logger	app/common/logger.coffee
app/ui/managers/twitch_manager.js	require	app/sdk	app/sdk
app/ui/managers/twitch_manager.js	require	app/ui/models/notification	app/ui/models/notification.js
app/ui/managers/twitch_manager.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/managers/twitch_manager.js	require	app/ui/extensions/duelyst_backbone	app/ui/extensions/duelyst_backbone.js
app/ui/managers/twitch_manager.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/managers/twitch_manager.js	require	app/common/analyticsTracker	app/common/analyticsTracker.coffee
app/ui/managers/twitch_manager.js	require	app/sdk/achievements/achievementsFactory	app/sdk/achievements/achievementsFactory.coffee
app/ui/managers/twitch_manager.js	require	i18next	i18next
app/ui/managers/twitch_manager.js	require	./navigation_manager	app/ui/managers/navigation_manager.js
app/ui/managers/twitch_manager.js	require	./profile_manager	app/ui/managers/profile_manager.js
app/ui/managers/twitch_manager.js	require	./notifications_manager	app/ui/managers/notifications_manager.js
app/ui/managers/twitch_manager.js	require	./manager	app/ui/managers/manager.js
app/ui/models/card.js	require	app/common/logger	app/common/logger.coffee
app/ui/models/card.js	require	app/common/config	app/common/config.js
app/ui/models/card.js	require	app/sdk	app/sdk
app/ui/models/conversation.js	require	app/ui/collections/messages	app/ui/collections/messages.js
app/ui/models/conversation.js	require	app/common/logger	app/common/logger.coffee
app/ui/models/conversation.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/models/conversation.js	require	app/ui/managers/chat_manager	app/ui/managers/chat_manager.js
app/ui/models/conversation.js	require	app/ui/managers/profile_manager	app/ui/managers/profile_manager.js
app/ui/models/deck.js	require	app/common/logger	app/common/logger.coffee
app/ui/models/deck.js	require	app/common/config	app/common/config.js
app/ui/models/deck.js	require	app/sdk	app/sdk
app/ui/models/deck.js	require	app/common/utils/utils_env	app/common/utils/utils_env.js
app/ui/models/deck.js	require	app/ui/managers/game_data_manager	app/ui/managers/game_data_manager.js
app/ui/models/deck.js	require	app/ui/managers/progression_manager	app/ui/managers/progression_manager.js
