file	references
app/ui/views/regions/transition.js	bluebird|app/ui/views/animations.js
app/ui/views2/arena/arena_run_deck.js	app/ui/views/item/sliding_panel.js|app/common/logger.coffee|moment|app/ui/views2/arena/templates/arena_run_deck.hbs
app/ui/views2/codex/codex_chapter.js	app/common/config.js|app/common/eventbus.js|app/common/event_types.js|app/common/utils/utils_ui.js|app/audio/audio_engine.js|app/audio/audio_object.js|app/data/resources.js|app/ui/views/animations.js|app/ui/managers/profile_manager.js|app/ui/views2/codex/templates/codex_chapter.hbs
app/ui/views2/codex/codex_chapter_preview.js	app/ui/views/item/sliding_panel.js|app/ui/managers/progression_manager.js|app/ui/views2/codex/templates/codex_chapter_preview.hbs
app/ui/views2/codex/codex_chapter_select.js	app/common/config.js|app/data/resources.js|app/ui/views/animations.js|app/ui/views/composite/sliding_panel_select.js|app/audio/audio_engine.js|app/ui/views2/codex/codex_chapter_preview.js|app/ui/views2/codex/templates/codex_chapter_select.hbs
app/ui/views2/codex/codex_layout.js	app/sdk|app/view/Scene.js|app/common/config.js|app/data/packages|app/data/resources.js|app/view/layers/codex/CodexLayer.js|app/view/layers/codex/CodexChapterLayer.js|app/view/layers/codex/WorldMapLayer.js|app/audio/audio_engine.js|app/ui/managers/package_manager.js|app/ui/managers/navigation_manager.js|app/ui/views/item/activity_dialog.js|app/ui/views/animations.js|bluebird|app/ui/views2/codex/templates/codex_layout.hbs|app/ui/views2/codex/codex_chapter_select.js|app/ui/views2/codex/codex_chapter.js
app/ui/views2/collection/cards_collection.js	app/common/config.js|app/data/resources.js|app/sdk|app/common/eventbus.js|app/common/event_types.js|app/common/utils/utils_env.js|app/common/utils/utils_ui.js|app/common/utils/utils_javascript.js|app/audio/audio_engine.js|app/ui/models/card.js|app/ui/managers/profile_manager.js|app/ui/managers/game_data_manager.js|app/ui/managers/progression_manager.js|app/ui/managers/inventory_manager.js|app/ui/views2/collection/templates/cards_collection.hbs|app/ui/views2/collection/collection_card.js
app/ui/views2/collection/collection.js	app/common/logger.coffee|app/common/config.js|app/common/event_types.js|app/common/eventbus.js|app/common/utils/utils_javascript.js|app/data/resources.js|app/audio/audio_engine.js|app/sdk|app/view/Scene.js|app/common/analytics.coffee|app/ui/models/game.js|app/ui/models/deck.js|app/ui/views/animations.js|app/ui/views/regions/transition.js|app/ui/managers/game_data_manager.js|app/ui/managers/inventory_manager.js|app/ui/managers/navigation_manager.js|app/ui/managers/new_player_manager.js|app/ui/managers/profile_manager.js|app/ui/managers/games_manager.js|app/ui/views/item/confirm_dialog.js|app/ui/views/item/error_dialog.js|app/ui/views/item/activity_dialog.js|moment|i18next|app/ui/views2/collection/templates/collection.hbs|app/ui/views2/collection/deck.js|app/ui/views2/collection/cards_collection.js|app/ui/views2/collection/decks_collection.js|app/ui/views2/collection/crafting.js|app/ui/views2/collection/deck_card_back_select.js|app/ui/views2/collection/selected_card.js
app/ui/views2/collection/collection_card.js	app/sdk|app/common/config.js|app/common/utils/utils_env.js|app/ui/managers/inventory_manager.js|app/ui/managers/progression_manager.js|app/ui/views/composite/card.js
app/ui/views2/collection/crafting.js	app/common/logger.coffee|app/common/config.js|app/sdk|app/data/resources.js|app/audio/audio_engine.js|app/ui/views/animations.js|app/ui/managers/inventory_manager.js|app/ui/managers/progression_manager.js|app/ui/managers/navigation_manager.js|app/ui/managers/game_data_manager.js|app/ui/views/item/activity_dialog.js|app/ui/views/item/error_dialog.js|moment|i18next|app/ui/views2/collection/crafting_rewards_dialog.js|app/ui/views2/collection/templates/crafting.hbs|app/ui/views2/collection/crafting_card.js
app/ui/views2/collection/crafting_card.js	app/common/config.js|app/ui/views/composite/card.js
app/ui/views2/collection/crafting_rewards_dialog.js	app/ui/managers/navigation_manager.js|app/ui/views2/collection/templates/crafting_rewards_dialog.hbs
app/ui/views2/collection/deck.js	app/sdk|app/common/utils/utils_env.js|app/common/config.js|app/data/resources.js|app/ui/views/animations.js|app/audio/audio_engine.js|app/sdk/cards/cardsLookupComplete.coffee|app/ui/managers/game_data_manager.js|app/ui/managers/navigation_manager.js|app/ui/views/item/error_dialog.js|app/ui/views2/collection/templates/deck.hbs|app/ui/views2/collection/deck_cards.js|app/ui/views2/collection/deck_metadata.js
app/ui/views2/collection/deck_card.js	app/common/config.js|app/common/utils/utils_ui.js|app/ui/views/animations.js|app/ui/views/composite/card.js|app/ui/templates/composite/card.hbs
app/ui/views2/collection/deck_card_back_select.js	app/sdk|app/audio/audio_engine.js|app/common/config.js|app/data/resources.js|app/ui/views/animations.js|app/ui/managers/navigation_manager.js|app/ui/managers/inventory_manager.js|app/ui/views2/collection/deck_preview.js|app/ui/views2/collection/templates/deck_card_back_select.hbs
app/ui/views2/collection/deck_cards.js	app/common/config.js|app/common/eventbus.js|app/common/event_types.js|app/common/utils/utils_ui.js|app/ui/views2/collection/deck_card.js|app/ui/views2/collection/templates/deck_cards.hbs
app/ui/views2/collection/deck_metadata.js	app/sdk|app/common/config.js|app/data/resources.js|firebase|app/ui/views/animations.js|app/ui/managers/navigation_manager.js|app/ui/managers/inventory_manager.js|i18next|app/ui/views2/collection/templates/deck_metadata.hbs|app/ui/views2/collection/templates/histogram.hbs
app/ui/views2/collection/deck_preview.js	app/data/resources.js|app/audio/audio_engine.js|app/ui/views2/collection/templates/deck_preview.hbs
app/ui/views2/collection/decks_collection.js	app/ui/views2/collection/deck_preview.js|app/ui/views2/collection/templates/decks_collection.hbs
app/ui/views2/collection/selected_card.js	app/common/config.js|app/common/eventbus.js|app/common/event_types.js|app/common/utils/utils_ui.js|app/data/resources.js|app/sdk|app/audio/audio_engine.js|app/ui/managers/inventory_manager.js|app/ui/views2/collection/collection_card.js|app/ui/views2/collection/templates/selected_card.hbs
app/ui/views2/profile/profile_error_item.js	app/ui/views2/profile/templates/profile_error_item.hbs
app/ui/views2/profile/profile_faction_level_collection.js	app/sdk|app/common/config.js|moment|underscore|app/ui/views2/profile/templates/profile_faction_level_collection.hbs
app/ui/views2/profile/profile_layout.js	app/common/logger.coffee|app/common/config.js|app/common/generate_push_id.js|app/view/Scene.js|app/sdk|moment|bluebird|app/data/resources.js|app/audio/audio_engine.js|app/ui/views/animations.js|app/ui/managers/navigation_manager.js|app/ui/managers/games_manager.js|app/ui/managers/inventory_manager.js|app/common/utils/utils_ui.js|app/ui/extensions/duelyst_backbone.js|app/ui/extensions/duelyst_firebase.js|app/ui/views/item/change_portrait.js|app/ui/views/item/change_username.js|app/ui/views/item/change_password.js|app/ui/views/item/confirm_dialog.js|app/ui/managers/profile_manager.js|app/common/openUrl.js|app/ui/views2/profile/profile_error_item.js|app/ui/views2/profile/profile_region_loading_item.js|app/ui/views2/profile/profile_summary_item.js|app/ui/views2/profile/profile_rift_summary_item.js|app/ui/views2/profile/profile_faction_level_collection.js|app/ui/views2/profile/profile_rank_history_collection.js|app/ui/views2/profile/profile_match_history_collection.js|app/ui/views2/profile/templates/profile_layout.hbs
app/ui/views2/profile/profile_match_history_collection.js	app/sdk|moment|semver|app/common/logger.coffee|app/common/eventbus.js|app/common/event_types.js|app/ui/managers/chat_manager.js|app/ui/managers/profile_manager.js|app/ui/views/item/error_dialog.js|app/ui/views2/profile/profile_match_history_copy_replay_to_clipboard_dialog.js|app/ui/views2/profile/templates/profile_match_history_collection.hbs
app/ui/views2/profile/profile_match_history_copy_replay_to_clipboard_dialog.js	app/common/event_types.js|app/data/resources.js|app/ui/views/animations.js|app/audio/audio_engine.js|app/ui/views2/profile/templates/profile_match_history_copy_replay_to_clipboard_dialog.hbs|clipboard
app/ui/views2/profile/profile_rank_history_collection.js	app/sdk|moment|app/ui/views2/profile/templates/profile_rank_history_collection.hbs
app/ui/views2/profile/profile_region_loading_item.js	app/ui/views2/profile/templates/profile_region_loading_item.hbs
app/ui/views2/profile/profile_rift_summary_item.js	app/sdk|app/sdk/rift/riftHelper.coffee|moment|underscore|app/ui/views2/profile/templates/profile_rift_summary_item.hbs
app/ui/views2/profile/profile_summary_item.js	app/sdk|moment|underscore|app/ui/views2/profile/templates/profile_summary_item.hbs
app/ui/views2/quests/daily_challenge_item.js	app/sdk|moment|app/ui/managers/quests_manager.js|app/ui/managers/navigation_manager.js|app/common/logger.coffee|app/common/eventbus.js|app/common/event_types.js|app/ui/views2/quests/templates/daily_challenge_item.hbs
app/ui/views2/quests/free_card_of_the_day_item.js	app/sdk|moment|app/ui/managers/inventory_manager.js|app/ui/managers/navigation_manager.js|app/common/logger.coffee|app/common/eventbus.js|app/common/event_types.js|app/view/layers/reward/ProgressionRewardLayer.js|app/view/Scene.js|i18next|app/ui/views2/quests/templates/free_card_of_the_day_item.hbs
app/ui/views2/quests/quest_item.js	app/common/logger.coffee|app/ui/managers/quests_manager.js|app/sdk|app/ui/managers/navigation_manager.js|app/ui/views2/quests/templates/quest_item.hbs
app/ui/views2/quests/quest_log_composite.js	app/common/eventbus.js|app/common/event_types.js|app/common/config.js|app/ui/views/animations.js|app/ui/managers/quests_manager.js|app/ui/managers/navigation_manager.js|app/ui/managers/new_player_manager.js|app/data/resources.js|app/common/logger.coffee|app/common/utils/utils_javascript.js|app/audio/audio_engine.js|moment|app/ui/extensions/duelyst_firebase.js|app/ui/views2/quests/templates/quest_log_composite.hbs|app/ui/views2/quests/quest_item.js|app/ui/views2/quests/quest_log_empty.js
app/ui/views2/quests/quest_log_empty.js	app/ui/managers/navigation_manager.js|app/common/logger.coffee|app/ui/views2/quests/templates/quest_log_empty.hbs
app/ui/views2/quests/quest_log_layout.js	app/common/eventbus.js|app/common/event_types.js|app/common/config.js|app/ui/views/animations.js|app/ui/managers/quests_manager.js|app/ui/managers/navigation_manager.js|app/ui/managers/new_player_manager.js|app/ui/managers/profile_manager.js|app/data/resources.js|app/common/logger.coffee|app/common/utils/utils_javascript.js|app/audio/audio_engine.js|moment|app/ui/extensions/duelyst_firebase.js|i18next|app/ui/views2/quests/templates/quest_log_layout.hbs|app/ui/views2/quests/quest_log_composite.js|app/ui/views2/quests/daily_challenge_item.js|app/ui/views2/quests/free_card_of_the_day_item.js
app/ui/views2/referrals/referral_dialog.js	moment|app/ui/views/animations.js|app/ui/managers/navigation_manager.js|app/common/logger.coffee|app/ui/managers/profile_manager.js|app/ui/views/item/error_dialog.js|app/ui/extensions/duelyst_backbone.js|app/common/openUrl.js|app/ui/views2/referrals/referral_event_history.js|app/ui/views2/referrals/templates/referral_dialog.hbs
app/ui/views2/referrals/referral_event_history.js	app/sdk|moment|semver|app/common/eventbus.js|app/common/event_types.js|app/ui/views2/referrals/templates/referral_event_history.hbs
app/ui/views2/rift/rift_layout.js	app/sdk|app/view/Scene.js|app/data/packages|app/common/eventbus.js|app/common/event_types.js|app/common/logger.coffee|app/common/config.js|app/common/analytics.coffee|app/common/analyticsTracker.coffee|app/audio/audio_engine.js|app/common/utils/utils_env.js|app/ui/managers/package_manager.js|app/ui/managers/navigation_manager.js|app/ui/managers/games_manager.js|app/ui/managers/inventory_manager.js|app/ui/managers/profile_manager.js|app/ui/views/item/error_dialog.js|app/ui/views/item/activity_dialog.js|app/ui/extensions/duelyst_backbone.js|bluebird|underscore|moment|app/data/shop.json|app/view/layers/rift/RiftLayer.js|app/ui/views2/rift/rift_runs_composite.js|app/ui/views2/rift/rift_run_layout.js|app/ui/views2/rift/templates/rift_layout.hbs
app/ui/views2/rift/rift_run_deck.js	app/ui/views/item/sliding_panel.js|app/common/logger.coffee|app/sdk/rift/riftHelper.coffee|app/ui/views2/rift/templates/rift_run_deck.hbs
app/ui/views2/rift/rift_run_layout.js	app/sdk|app/view/Scene.js|app/data/packages|app/common/eventbus.js|app/common/event_types.js|app/common/logger.coffee|app/common/config.js|app/common/analytics.coffee|app/common/analyticsTracker.coffee|app/audio/audio_engine.js|app/common/utils/utils_env.js|app/ui/managers/package_manager.js|app/ui/managers/navigation_manager.js|app/ui/managers/games_manager.js|app/ui/managers/inventory_manager.js|app/ui/managers/profile_manager.js|app/ui/views/item/error_dialog.js|app/ui/views/item/activity_dialog.js|app/view/layers/rift/RiftLayer.js|app/ui/extensions/duelyst_firebase.js|bluebird|underscore|moment|app/data/shop.json|app/ui/managers/new_player_manager.js|i18next|app/ui/views2/rift/templates/rift_run_layout.hbs
app/ui/views2/rift/rift_runs_composite.js	app/view/Scene.js|app/ui/managers/navigation_manager.js|app/ui/managers/inventory_manager.js|app/common/logger.coffee|app/ui/views/composite/sliding_panel_select.js|app/view/layers/rift/RiftDeckSelectLayer.js|app/ui/views2/rift/rift_run_deck.js|app/ui/views2/rift/rift_runs_empty.js|app/ui/views2/rift/templates/rift_runs_composite.hbs
app/ui/views2/rift/rift_runs_empty.js	app/ui/views2/rift/templates/rift_runs_empty.hbs
app/ui/views2/shop/confirm_purchase_dialog.js	app/sdk|app/data/resources.js|app/common/config.js|app/common/utils/utils_javascript.js|app/common/utils/utils_ui.js|app/audio/audio_engine.js|app/ui/views/animations.js|app/ui/managers/inventory_manager.js|app/common/event_types.js|app/ui/managers/server_status_manager.js|app/ui/managers/profile_manager.js|app/ui/managers/shop_manager.js|app/ui/managers/package_manager.js|app/ui/managers/navigation_manager.js|app/common/analytics.coffee|moment|app/common/logger.coffee|app/common/storage.js|bluebird|app/common/openUrl.js|i18next|app/common/session2.coffee|app/ui/views2/shop/premium_purchase_dialog.js|underscore|app/ui/views2/shop/credit_card_form.js|app/ui/views2/shop/templates/confirm_purchase_dialog.hbs
app/ui/views2/shop/credit_card_form.js	app/common/eventbus.js|app/common/event_types.js|app/common/config.js|app/data/resources.js|app/audio/audio_engine.js|app/ui/managers/navigation_manager.js|app/ui/managers/inventory_manager.js|app/ui/views/item/activity_dialog.js|app/ui/views/item/error_dialog.js|bluebird|app/ui/views2/shop/templates/credit_card_form.hbs
app/ui/views2/shop/premium_purchase_dialog.js	app/sdk|app/data/resources.js|app/common/config.js|app/common/session2.coffee|app/common/utils/utils_javascript.js|app/common/utils/utils_ui.js|app/audio/audio_engine.js|app/ui/views/animations.js|app/ui/managers/inventory_manager.js|app/common/eventbus.js|app/common/event_types.js|app/ui/managers/server_status_manager.js|app/ui/managers/profile_manager.js|app/ui/managers/shop_manager.js|app/ui/managers/package_manager.js|app/ui/managers/navigation_manager.js|app/common/analytics.coffee|moment|app/common/logger.coffee|app/common/storage.js|bluebird|app/common/openUrl.js|app/ui/views2/shop/shop_premium_packs_collection_view.js|app/ui/views2/shop/credit_card_form.js|app/ui/views2/shop/templates/premium_purchase_dialog.hbs
app/ui/views2/shop/shop_layout.js	app/view/Scene.js|app/data/resources.js|app/common/config.js|app/common/openUrl.js|app/common/eventbus.js|app/common/event_types.js|moment|app/common/utils/utils_javascript.js|app/common/utils/utils_ui.js|app/audio/audio_engine.js|app/ui/views/animations.js|app/ui/managers/shop_manager.js|app/ui/managers/inventory_manager.js|app/ui/managers/navigation_manager.js|app/common/logger.coffee|app/sdk/cosmetics/cosmeticsFactory.coffee|app/sdk/cosmetics/cosmeticsTypeLookup.coffee|app/data/shop.json|app/ui/views/item/redeem_gift_code_modal.js|app/ui/views2/shop/premium_purchase_dialog.js|app/common/session2.coffee|app/ui/views2/shop/shop_product_collection_view.js|app/ui/views2/shop/shop_spirit_orbs_collection_view.js|app/ui/views2/shop/shop_specials_view.js|app/ui/views2/shop/templates/shop_layout.hbs
app/ui/views2/shop/shop_premium_packs_collection_view.js	underscore|moment|app/common/config.js|app/data/resources.js|app/data/shop.json|app/common/logger.coffee|app/data/premium_shop.json|app/audio/audio_engine.js|app/sdk|app/ui/managers/navigation_manager.js|app/ui/managers/profile_manager.js|app/ui/managers/shop_manager.js|app/ui/managers/inventory_manager.js|app/common/eventbus.js|app/common/event_types.js|app/common/openUrl.js|app/ui/views2/shop/templates/shop_premium_packs_collection_view.hbs
app/ui/views2/shop/shop_product_collection_view.js	underscore|moment|app/sdk|app/data/resources.js|app/common/config.js|app/common/event_types.js|app/audio/audio_engine.js|app/ui/views/animations.js|app/ui/managers/navigation_manager.js|backbone-virtual-collection|i18next|app/ui/views2/shop/shop_product_view.js|app/ui/views2/shop/templates/shop_product_collection_view.hbs
app/ui/views2/shop/shop_product_view.js	underscore|moment|app/sdk|app/common/config.js|app/common/utils/utils_javascript.js|app/data/resources.js|app/ui/managers/package_manager.js|app/ui/managers/game_data_manager.js|app/ui/managers/inventory_manager.js|app/ui/managers/shop_manager.js|app/common/utils/utils_ui.js|app/ui/views2/shop/templates/shop_product_view.hbs
app/ui/views2/shop/shop_special_product_available_dialog.js	app/common/config.js|app/common/event_types.js|app/data/resources.js|app/audio/audio_engine.js|app/ui/managers/navigation_manager.js|app/data/shop.json|app/ui/views2/shop/templates/shop_special_product_available_dialog.hbs
app/ui/views2/shop/shop_specials_view.js	underscore|moment|app/common/config.js|app/data/resources.js|app/data/shop.json|app/audio/audio_engine.js|app/sdk|app/ui/managers/navigation_manager.js|app/ui/managers/profile_manager.js|app/ui/managers/shop_manager.js|app/ui/managers/inventory_manager.js|app/ui/managers/new_player_manager.js|i18next|app/ui/views2/shop/templates/shop_specials_view.hbs
app/ui/views2/shop/shop_spirit_orbs_collection_view.js	underscore|moment|app/common/config.js|app/data/resources.js|app/data/shop.json|app/audio/audio_engine.js|app/sdk|app/ui/managers/navigation_manager.js|app/ui/managers/profile_manager.js|app/ui/managers/shop_manager.js|app/ui/managers/inventory_manager.js|app/ui/models/zodiac_symbol.js|app/common/openUrl.js|i18next|app/ui/views2/shop/templates/shop_spirit_orbs_collection_view.hbs
app/ui/views2/shop/shop_spirit_orbs_modal.js	app/data/resources.js|app/common/config.js|app/audio/audio_engine.js|app/ui/views/animations.js|app/ui/managers/inventory_manager.js|app/common/event_types.js|app/ui/managers/profile_manager.js|app/common/analytics.coffee|moment|app/ui/views2/shop/shop_spirit_orbs_collection_view.js|app/ui/views2/shop/templates/shop_spirit_orbs_modal.hbs
app/ui/views2/tutorial/tutorial_lessons_layout.js	app/common/logger.coffee|app/common/eventbus.js|app/common/event_types.js|app/common/config.js|app/common/utils/utils_javascript.js|app/view/Scene.js|app/sdk|moment|bluebird|app/data/resources.js|app/audio/audio_engine.js|app/ui/views/animations.js|app/ui/managers/navigation_manager.js|app/ui/managers/new_player_manager.js|app/ui/managers/progression_manager.js|app/common/utils/utils_ui.js|app/ui/extensions/duelyst_backbone.js|app/ui/extensions/duelyst_firebase.js|app/ui/views/item/activity_dialog.js|i18next|app/ui/views2/tutorial/templates/tutorial_lessons_layout.hbs
app/ui/views2/watch/watch_game_item.js	underscore|bluebird|app/sdk|moment|app/common/analytics.coffee|app/common/eventbus.js|app/common/event_types.js|app/data/packages|app/ui/views/animations.js|app/ui/managers/game_data_manager.js|app/common/utils/utils_ui.js|app/common/storage.js|app/ui/views2/watch/templates/watch_game_item.hbs
app/ui/views2/watch/watch_games_composite.js	app/ui/views2/watch/watch_game_item.js|app/ui/views2/watch/watch_games_empty.js|app/ui/views2/watch/templates/watch_games_composite.hbs
app/ui/views2/watch/watch_games_empty.js	app/ui/views/animations.js|app/ui/views2/watch/templates/watch_games_empty.hbs
app/ui/views2/watch/watch_games_loading.js	app/ui/views2/watch/templates/watch_games_loading.hbs
app/ui/views2/watch/watch_layout.js	app/common/logger.coffee|app/common/config.js|app/common/eventbus.js|app/common/event_types.js|app/common/utils/utils_javascript.js|app/view/Scene.js|app/sdk|moment|bluebird|app/data/resources.js|app/audio/audio_engine.js|app/ui/views/animations.js|app/ui/managers/navigation_manager.js|app/ui/managers/games_manager.js|app/ui/managers/inventory_manager.js|app/ui/managers/stream_manager.js|app/common/utils/utils_ui.js|app/ui/extensions/duelyst_backbone.js|app/ui/extensions/duelyst_firebase.js|app/ui/views/item/error_dialog.js|app/ui/views2/watch/watch_games_composite.js|app/ui/views2/watch/watch_streams_composite.js|app/ui/views2/watch/watch_games_loading.js|app/ui/views2/watch/templates/watch_layout.hbs
app/ui/views2/watch/watch_stream_item.js	app/ui/views/animations.js|moment|app/common/analytics.coffee|app/common/openUrl.js|app/ui/views2/watch/templates/watch_stream_item.hbs
app/ui/views2/watch/watch_streams_composite.js	app/ui/views2/watch/watch_stream_item.js|app/ui/views2/watch/templates/watch_streams_composite.hbs|app/ui/views2/watch/watch_games_empty.js
app/vendor/cocos2d-html5/CCBoot.js	fs
app/vendor/cocos2d-html5/external/pluginx/platform/facebook_sdk.js	ES
app/vendor/cocos2d-html5/lib/cocos2d-js-v3.3-beta0.js	fs
app/vendor/cocos2d-html5/tools/XmlCheck.js	fs|path
app/vendor/cocos2d-html5/tools/core4cc.js	fs|path|child_process|url
app/vendor/cocos2d-html5/tools/genBuildXml.js	fs|path
app/vendor/cocos2d-html5/tools/publish.js	child_process|fs|path|app/vendor/cocos2d-html5/tools/core4cc.js|app/vendor/cocos2d-html5/tools/genBuildXml.js
app/view/Player.js	app/common/config.js|app/common/event_types.js|app/common/logger.coffee|app/sdk|app/data/resources.js|app/common/utils/utils_engine.js|app/audio/audio_engine.js|app/common/utils/utils_position.js|underscore|i18next|app/view/nodes/BaseSprite.js|app/view/nodes/map/TileBoxSprite.js|app/view/nodes/map/TileSpawnSprite.js|app/view/nodes/map/TileSpellSprite.js|app/view/nodes/map/TileCardSprite.js|app/view/nodes/map/TileOpponentSprite.js|app/view/nodes/map/TileGlowSprite.js|app/view/nodes/map/TileAttackSprite.js|app/view/nodes/map/TileMapHoverSprite.js|app/view/nodes/map/TileMapLargeSprite.js|app/view/nodes/map/TileMapPathMoveStartSprite.js|app/view/nodes/map/TileMapPathMoveEndSprite.js|app/view/nodes/map/TileMapPathMoveEndFromStartSprite.js|app/view/nodes/map/TileMapPathMoveStraightSprite.js|app/view/nodes/map/TileMapPathMoveStraightFromStartSprite.js|app/view/nodes/map/TileMapPathMoveCornerSprite.js|app/view/nodes/map/TileMapPathMoveCornerFlippedSprite.js|app/view/nodes/map/TileMapPathMoveCornerFromStartSprite.js|app/view/nodes/map/TileMapPathMoveCornerFromStartFlippedSprite.js|app/view/nodes/map/AttackPathSprite.js|app/view/nodes/cards/SdkNode.js|app/view/nodes/cards/BottomDeckCardNode.js|app/view/nodes/cards/SignatureCardNode.js|app/view/nodes/cards/TooltipNode.js|app/view/nodes/fx/Light.js|app/view/helpers/NodeFactory.js|app/view/nodes/visualStateTags/EntityNodeVisualStateTag.js
app/view/Scene.js	app/common/config.js|app/common/logger.coffee|bluebird|app/common/utils/utils_engine.js|app/view/extensions/CCInjections.js|app/view/extensions/NodeInjections.js|app/view/extensions/RenderingInjections.js|app/common/eventbus.js|app/common/event_types.js|app/sdk|app/view/helpers/NodeFactorySetup.js|app/view/fx/FX.js|app/view/layers/TransitionLayer.js|app/view/layers/start/LoadLayer.js|app/view/layers/start/MainObsidianWoodsLayer.js|app/view/layers/start/MainMagaariEmberHighlandsLayer.js|app/view/layers/start/MainFrostfireLayer.js|app/view/layers/start/MainVetruvianLayer.js|app/view/layers/start/MainShimzarLayer.js|app/view/layers/pregame/MatchmakingLayer.js|app/view/layers/game/GameLayer.js
app/view/extensions/CCInjections.js	app/common/logger.coffee|app/common/config.js
app/view/extensions/NodeInjections.js	app/common/config.js|app/common/utils/utils_engine.js|app/view/fx/RenderPass.js|app/sdk|underscore
app/view/extensions/RenderingInjections.js	app/common/config.js|app/common/utils/utils_engine.js|app/view/fx/RenderPass.js|underscore
app/view/fx/Batch.js	app/common/utils/utils_javascript.js
app/view/fx/BatchLighting.js	app/view/fx/Batch.js
app/view/fx/BatchLights.js	app/common/config.js|app/view/fx/Batch.js
app/view/fx/FX.js	app/common/logger.coffee|app/common/config.js|app/common/eventbus.js|app/common/event_types.js|app/common/generate_push_id.js|glslify|app/data/resources.js|app/common/utils/utils_engine.js|app/common/utils/utils_position.js|app/common/utils/utils_javascript.js|app/view/nodes/fx/FXShockwaveSprite.js|app/view/actions/TweenTypes.js|app/view/actions/GradientColorMap.js|app/shaders/helpers/blurShaderGenerator.coffee|app/view/fx/BatchLights.js|app/view/fx/RenderPass.js
app/view/helpers/NodeFactory.js	app/common/config.js|app/common/logger.coffee|app/common/utils/utils_engine.js|app/sdk
app/view/helpers/NodeFactorySetup.js	app/view/helpers/NodeFactory.js|app/view/nodes/BaseParticleSystem.js|app/view/nodes/BaseSprite.js|app/view/nodes/BaseLabel.js|app/view/nodes/fx/FXSprite.js|app/view/nodes/fx/FXDistortionSprite.js|app/view/nodes/fx/FXProjectileSprite.js|app/view/nodes/fx/CausticPrismaticGlowSprite.js|app/view/nodes/fx/FXBoidSprite.js|app/view/nodes/fx/FXCardShineSprite.js|app/view/nodes/fx/FXCausticSprite.js|app/view/nodes/fx/FXChainSprite.js|app/view/nodes/fx/FXChromaticFlareSprite.js|app/view/nodes/fx/FXDecalSprite.js|app/view/nodes/fx/FXDissolveWithDiscFromCenterSprite.js|app/view/nodes/fx/FXEnergyBallSprite.js|app/view/nodes/fx/FXEnergyBeamSprite.js|app/view/nodes/fx/FXFbmNoiseGradientMaskedSprite.js|app/view/nodes/fx/FXFbmNoiseRaysSprite.js|app/view/nodes/fx/FXFbmPolarFlareSprite.js|app/view/nodes/fx/FXFbmPolarFlareWipeSprite.js|app/view/nodes/fx/FXFireLinearWaveSprite.js|app/view/nodes/fx/FXFireRingFlareWarpedSprite.js|app/view/nodes/fx/FXFireRingSprite.js|app/view/nodes/fx/FXFlockSprite.js|app/view/nodes/fx/FXGlowImageMap.js|app/view/nodes/fx/FXHorizontalGlowFlareSprite.js|app/view/nodes/fx/FXLensFlareSprite.js|app/view/nodes/fx/FXRarityFlareSprite.js|app/view/nodes/fx/FXRipplingGlowImageMapSprite.js|app/view/nodes/fx/FXShadowBlobSprite.js|app/view/nodes/fx/FXShockwaveSprite.js|app/view/nodes/fx/FXTimerSprite.js|app/view/nodes/fx/FXVortexSprite.js|app/view/nodes/fx/FXWhiteCloudVignette.js|app/view/nodes/fx/LensNoiseSprite.js|app/view/nodes/fx/Light.js|app/view/nodes/fx/VoronoiPrismaticSprite.js
app/view/helpers/modifierAction.coffee	app/sdk/actions/action.coffee
app/view/helpers/modifierActivatedAction.coffee	app/view/helpers/modifierAction.coffee
app/view/helpers/modifierDeactivatedAction.coffee	app/view/helpers/modifierAction.coffee
app/view/helpers/modifierTriggeredAction.coffee	app/view/helpers/modifierAction.coffee
app/view/layers/BaseLayer.js	app/common/eventbus.js|app/common/event_types.js
app/view/layers/FXCompositeLayer.js	app/common/logger.coffee|app/common/event_types.js|app/view/layers/BaseLayer.js
app/view/layers/ParallaxLayer.js	app/common/event_types.js|app/common/utils/utils_engine.js|app/view/layers/BaseLayer.js|app/view/nodes/ParallaxNode.js
app/view/layers/ShadowCastingLayer.js	app/view/layers/BaseLayer.js
app/view/layers/TransitionLayer.js	bluebird|app/common/config.js|app/view/layers/BaseLayer.js
app/view/layers/arena/ArenaLayer.js	app/data/resources.js|app/common/logger.coffee|app/common/config.js|app/common/generate_push_id.js|app/sdk|bluebird|app/common/utils/utils_engine.js|app/view/layers/FXCompositeLayer.js|app/view/nodes/BaseParticleSystem.js|app/view/nodes/BaseSprite.js|app/view/nodes/GlowSprite.js|app/view/nodes/cards/CardNode.js|app/view/nodes/draw/Zodiac.js|app/view/actions/TweenTypes.js|app/view/actions/ToneCurve.js|app/view/actions/Shake.js|app/audio/audio_engine.js|app/view/nodes/fx/FXFbmNoiseRaysSprite.js|app/view/nodes/fx/FXFbmNoiseGradientMaskedSprite.js|app/view/layers/arena/ChooseFactionLayer.js|app/view/layers/arena/ChooseCardLayer.js|app/view/layers/arena/DeckLayer.js|app/view/layers/arena/DeckStatsLayer.js|app/view/layers/arena/RunLayer.js|app/view/layers/arena/StartLayer.js|app/view/layers/arena/RewardsLayer.js
