class_name	field	type
ModifierSummonWatchBuffSelf	type	string
ModifierSummonWatchBuffSelf	type	string
ModifierSummonWatchBuffSelf	modifierName	string
ModifierSummonWatchBuffSelf	description	string
ModifierSummonWatchBuffSelf	fxResource	array
ModifierSummonWatchBuffSelf	createContextObject	unknown
ModifierSummonWatchBuffSelf	getDescription	unknown
ModifierSummonWatchBurnOpponentCards	type	string
ModifierSummonWatchBurnOpponentCards	type	string
ModifierSummonWatchBurnOpponentCards	cardsToBurn	number
ModifierSummonWatchBurnOpponentCards	fxResource	array
ModifierSummonWatchBurnOpponentCards	createContextObject	unknown
ModifierSummonWatchByCardBuffTarget	type	string
ModifierSummonWatchByCardBuffTarget	type	string
ModifierSummonWatchByCardBuffTarget	modifierName	string
ModifierSummonWatchByCardBuffTarget	description	string
ModifierSummonWatchByCardBuffTarget	fxResource	array
ModifierSummonWatchByCardBuffTarget	createContextObject	unknown
ModifierSummonWatchByCardBuffTarget	getDescription	unknown
ModifierSummonWatchByEntityBuffSelf	type	string
ModifierSummonWatchByEntityBuffSelf	type	string
ModifierSummonWatchByEntityBuffSelf	modifierName	string
ModifierSummonWatchByEntityBuffSelf	description	string
ModifierSummonWatchByEntityBuffSelf	cardName	null
ModifierSummonWatchByEntityBuffSelf	fxResource	array
ModifierSummonWatchByEntityBuffSelf	createContextObject	unknown
ModifierSummonWatchByEntityBuffSelf	getDescription	unknown
ModifierSummonWatchByRaceBuffSelf	type	string
ModifierSummonWatchByRaceBuffSelf	type	string
ModifierSummonWatchByRaceBuffSelf	fxResource	array
ModifierSummonWatchByRaceBuffSelf	createContextObject	unknown
ModifierSummonWatchByRaceDamageEnemyMinion	type	string
ModifierSummonWatchByRaceDamageEnemyMinion	type	string
ModifierSummonWatchByRaceDamageEnemyMinion	modifierName	string
ModifierSummonWatchByRaceDamageEnemyMinion	description	string
ModifierSummonWatchByRaceDamageEnemyMinion	fxResource	array
ModifierSummonWatchByRaceDamageEnemyMinion	createContextObject	unknown
ModifierSummonWatchByRaceDamageEnemyMinion	getDescription	unknown
ModifierSummonWatchByRaceHealToFull	type	string
ModifierSummonWatchByRaceHealToFull	type	string
ModifierSummonWatchByRaceHealToFull	modifierName	string
ModifierSummonWatchByRaceHealToFull	description	string
ModifierSummonWatchByRaceHealToFull	fxResource	array
ModifierSummonWatchByRaceHealToFull	createContextObject	unknown
ModifierSummonWatchByRaceHealToFull	getDescription	unknown
ModifierSummonWatchByRaceSummonCopy	type	string
ModifierSummonWatchByRaceSummonCopy	type	string
ModifierSummonWatchByRaceSummonCopy	fxResource	array
ModifierSummonWatchByRaceSummonCopy	targetRaceId	null
ModifierSummonWatchByRaceSummonCopy	createContextObject	unknown
ModifierSummonWatchDreadnaught	type	string
ModifierSummonWatchDreadnaught	type	string
ModifierSummonWatchDreadnaught	fxResource	array
ModifierSummonWatchDreadnaught	description	string
ModifierSummonWatchDreadnaught	getDescription	unknown
ModifierSummonWatchFromActionBar	type	string
ModifierSummonWatchFromActionBar	type	string
ModifierSummonWatchFromActionBar	description	string
ModifierSummonWatchFromActionBarAnyPlayer	type	string
ModifierSummonWatchFromActionBarAnyPlayer	type	string
ModifierSummonWatchFromActionBarAnyPlayer	modifierName	string
ModifierSummonWatchFromActionBarAnyPlayer	description	string
ModifierSummonWatchFromActionBarAnyPlayer	activeInHand	boolean
ModifierSummonWatchFromActionBarAnyPlayer	activeInDeck	boolean
ModifierSummonWatchFromActionBarAnyPlayer	activeInSignatureCards	boolean
ModifierSummonWatchFromActionBarAnyPlayer	activeOnBoard	boolean
ModifierSummonWatchFromActionBarAnyPlayer	fxResource	array
ModifierSummonWatchFromActionBarAnyPlayerApplyModifiers	type	string
ModifierSummonWatchFromActionBarAnyPlayerApplyModifiers	type	string
ModifierSummonWatchFromActionBarAnyPlayerApplyModifiers	description	string
ModifierSummonWatchFromActionBarAnyPlayerApplyModifiers	fxResource	array
ModifierSummonWatchFromActionBarAnyPlayerApplyModifiers	createContextObject	unknown
ModifierSummonWatchFromActionBarAnyPlayerApplyModifiers	getDescription	unknown
ModifierSummonWatchFromActionBarApplyModifiers	type	string
ModifierSummonWatchFromActionBarApplyModifiers	type	string
ModifierSummonWatchFromActionBarApplyModifiers	description	string
ModifierSummonWatchFromActionBarByOpeningGambitBuffSelf	type	string
ModifierSummonWatchFromActionBarByOpeningGambitBuffSelf	type	string
ModifierSummonWatchFromActionBarByOpeningGambitBuffSelf	modifierName	string
ModifierSummonWatchFromActionBarByOpeningGambitBuffSelf	description	string
ModifierSummonWatchFromActionBarByOpeningGambitBuffSelf	fxResource	array
ModifierSummonWatchFromActionBarByOpeningGambitBuffSelf	createContextObject	unknown
ModifierSummonWatchFromActionBarByOpeningGambitBuffSelf	getDescription	unknown
ModifierSummonWatchFromActionBarByRaceBothPlayersDraw	type	string
ModifierSummonWatchFromActionBarByRaceBothPlayersDraw	type	string
ModifierSummonWatchFromActionBarByRaceBothPlayersDraw	targetRaceId	null
ModifierSummonWatchFromActionBarByRaceBothPlayersDraw	drawAmount	number
ModifierSummonWatchFromActionBarByRaceBothPlayersDraw	createContextObject	unknown
ModifierSummonWatchFromActionBarSpawnEntity	type	string
ModifierSummonWatchFromActionBarSpawnEntity	type	string
ModifierSummonWatchFromActionBarSpawnEntity	description	string
ModifierSummonWatchFromEggApplyModifiers	type	string
ModifierSummonWatchFromEggApplyModifiers	type	string
ModifierSummonWatchFromEggApplyModifiers	modifierName	string
ModifierSummonWatchFromEggApplyModifiers	description	string
ModifierSummonWatchFromEggApplyModifiers	activeInHand	boolean
ModifierSummonWatchFromEggApplyModifiers	activeInDeck	boolean
ModifierSummonWatchFromEggApplyModifiers	activeInSignatureCards	boolean
ModifierSummonWatchFromEggApplyModifiers	activeOnBoard	boolean
ModifierSummonWatchFromEggApplyModifiers	fxResource	array
ModifierSummonWatchFromEggApplyModifiers	createContextObject	unknown
ModifierSummonWatchFromEggApplyModifiers	getDescription	unknown
ModifierSummonWatchHealSelf	type	string
ModifierSummonWatchHealSelf	type	string
ModifierSummonWatchHealSelf	name	string
ModifierSummonWatchHealSelf	description	string
ModifierSummonWatchHealSelf	healAmount	number
ModifierSummonWatchHealSelf	fxResource	array
ModifierSummonWatchHealSelf	createContextObject	unknown
ModifierSummonWatchHydrax	type	string
ModifierSummonWatchHydrax	type	string
ModifierSummonWatchHydrax	modifierName	string
ModifierSummonWatchHydrax	description	string
ModifierSummonWatchHydrax	fxResource	array
ModifierSummonWatchHydrax	createContextObject	unknown
ModifierSummonWatchHydrax	getDescription	unknown
ModifierSummonWatchIfLowAttackSummonedBuffSelf	type	string
ModifierSummonWatchIfLowAttackSummonedBuffSelf	type	string
ModifierSummonWatchIfLowAttackSummonedBuffSelf	modifierName	string
ModifierSummonWatchIfLowAttackSummonedBuffSelf	description	string
ModifierSummonWatchIfLowAttackSummonedBuffSelf	fxResource	array
ModifierSummonWatchIfLowAttackSummonedBuffSelf	maxAttackTrigger	number
ModifierSummonWatchIfLowAttackSummonedBuffSelf	createContextObject	unknown
ModifierSummonWatchMechsShareKeywords	type	string
ModifierSummonWatchMechsShareKeywords	type	string
ModifierSummonWatchMechsShareKeywords	activeInHand	boolean
ModifierSummonWatchMechsShareKeywords	activeInDeck	boolean
ModifierSummonWatchMechsShareKeywords	activeInSignatureCards	boolean
ModifierSummonWatchMechsShareKeywords	activeOnBoard	boolean
ModifierSummonWatchNearbyAnyPlayerApplyModifiers	type	string
ModifierSummonWatchNearbyAnyPlayerApplyModifiers	type	string
ModifierSummonWatchNearbyAnyPlayerApplyModifiers	description	string
ModifierSummonWatchNearbyAnyPlayerApplyModifiers	fxResource	array
ModifierSummonWatchNearbyAnyPlayerApplyModifiers	createContextObject	unknown
ModifierSummonWatchNearbyAnyPlayerApplyModifiers	getDescription	unknown
ModifierSummonWatchNearbyApplyModifiers	type	string
ModifierSummonWatchNearbyApplyModifiers	type	string
ModifierSummonWatchNearbyApplyModifiers	description	string
ModifierSummonWatchNearbyApplyModifiers	fxResource	array
ModifierSummonWatchNearbyApplyModifiers	createContextObject	unknown
ModifierSummonWatchNearbyApplyModifiers	getDescription	unknown
ModifierSummonWatchNearbyApplyModifiersOncePerTurn	type	string
ModifierSummonWatchNearbyApplyModifiersOncePerTurn	type	string
ModifierSummonWatchNearbyApplyModifiersOncePerTurn	description	string
ModifierSummonWatchNearbyApplyModifiersOncePerTurn	fxResource	array
ModifierSummonWatchNearbyApplyModifiersOncePerTurn	createContextObject	unknown
ModifierSummonWatchNearbyApplyModifiersOncePerTurn	getDescription	unknown
ModifierSummonWatchNearbyApplyModifiersToBoth	type	string
ModifierSummonWatchNearbyApplyModifiersToBoth	type	string
ModifierSummonWatchNearbyApplyModifiersToBoth	fxResource	array
ModifierSummonWatchNearbyApplyModifiersToBoth	createContextObject	unknown
ModifierSummonWatchNearbyTransform	type	string
ModifierSummonWatchNearbyTransform	type	string
ModifierSummonWatchNearbyTransform	fxResource	array
ModifierSummonWatchPutCardInHand	type	string
ModifierSummonWatchPutCardInHand	type	string
ModifierSummonWatchPutCardInHand	modifierName	string
ModifierSummonWatchPutCardInHand	description	string
ModifierSummonWatchPutCardInHand	cardDataOrIndexToPutInHand	null
ModifierSummonWatchPutCardInHand	createContextObject	unknown
ModifierSummonWatchPutCardInHand	getDescription	unknown
ModifierSummonWatchSpawnEntity	type	string
ModifierSummonWatchSpawnEntity	type	string
ModifierSummonWatchSpawnEntity	modifierName	string
ModifierSummonWatchSpawnEntity	description	string
ModifierSummonWatchSpawnEntity	cardDataOrIndexToSpawn	null
ModifierSummonWatchSpawnEntity	fxResource	array
ModifierSummonWatchSpawnEntity	createContextObject	unknown
ModifierSummonWatchSpawnEntity	getDescription	unknown
ModifierSummonWatchTransform	type	string
ModifierSummonWatchTransform	type	string
ModifierSummonWatchTransform	cardDataOrIndexToSpawn	null
ModifierSummonWatchTransform	fxResource	array
ModifierSummonWatchTransform	createContextObject	unknown
ModifierSurviveDamageWatch	type	string
ModifierSurviveDamageWatch	type	string
ModifierSurviveDamageWatch	modifierName	string
ModifierSurviveDamageWatch	description	string
ModifierSurviveDamageWatch	activeInHand	boolean
ModifierSurviveDamageWatch	activeInDeck	boolean
ModifierSurviveDamageWatch	activeInSignatureCards	boolean
ModifierSurviveDamageWatch	activeOnBoard	boolean
ModifierSurviveDamageWatch	fxResource	array
ModifierSurviveDamageWatchBur	type	string
ModifierSurviveDamageWatchBur	type	string
ModifierSurviveDamageWatchBur	modifierName	string
ModifierSurviveDamageWatchBur	description	string
ModifierSurviveDamageWatchReturnToHand	type	string
ModifierSurviveDamageWatchReturnToHand	type	string
ModifierSurviveDamageWatchReturnToHand	modifierName	string
ModifierSurviveDamageWatchReturnToHand	description	string
ModifierSurviveDamageWatchReturnToHand	hasTriggered	boolean
ModifierSwitchAllegiancesGainAttack	type	string
ModifierSwitchAllegiancesGainAttack	type	string
ModifierSwitchAllegiancesGainAttack	modifierName	string
ModifierSwitchAllegiancesGainAttack	description	string
ModifierSwitchAllegiancesGainAttack	activeInHand	boolean
ModifierSwitchAllegiancesGainAttack	activeInDeck	boolean
ModifierSwitchAllegiancesGainAttack	activeInSignatureCards	boolean
ModifierSwitchAllegiancesGainAttack	activeOnBoard	boolean
ModifierSwitchAllegiancesGainAttack	fxResource	array
ModifierSwitchAllegiancesGainAttack	createContextObject	unknown
ModifierSwitchAllegiancesGainAttack	modifierName	string
ModifierSynergize	type	string
ModifierSynergize	type	string
ModifierSynergize	isKeyworded	boolean
ModifierSynergize	keywordDefinition	unknown
ModifierSynergize	modifierName	unknown
ModifierSynergize	description	string
ModifierSynergize	activeInHand	boolean
ModifierSynergize	activeInDeck	boolean
ModifierSynergize	activeInSignatureCards	boolean
ModifierSynergize	activeOnBoard	boolean
ModifierSynergize	fxResource	array
ModifierSynergizeApplyModifiers	type	string
ModifierSynergizeApplyModifiers	type	string
ModifierSynergizeApplyModifiers	description	string
ModifierSynergizeApplyModifiers	auraRadius	number
ModifierSynergizeApplyModifiers	fxResource	array
ModifierSynergizeApplyModifiers	createContextObject	unknown
ModifierSynergizeApplyModifiers	createContextObjectForAllUnitsAndGenerals	unknown
ModifierSynergizeApplyModifiers	createContextObjectForAllies	unknown
ModifierSynergizeApplyModifiers	createContextObjectForNearbyAllies	unknown
ModifierSynergizeApplyModifiers	createContextObjectForAllAllies	unknown
ModifierSynergizeApplyModifiers	createContextObjectForEnemies	unknown
ModifierSynergizeApplyModifiers	createContextObjectForNearbyEnemies	unknown
ModifierSynergizeApplyModifiers	createContextObjectForAllEnemies	unknown
ModifierSynergizeApplyModifiers	createContextObjectForAllAlliesAndSelf	unknown
ModifierSynergizeApplyModifiersToGeneral	type	string
ModifierSynergizeApplyModifiersToGeneral	type	string
ModifierSynergizeApplyModifiersToGeneral	description	string
ModifierSynergizeApplyModifiersToGeneral	fxResource	array
ModifierSynergizeApplyModifiersToGeneral	createContextObject	unknown
ModifierSynergizeApplyModifiersToWraithlings	type	string
ModifierSynergizeApplyModifiersToWraithlings	type	string
ModifierSynergizeApplyModifiersToWraithlings	description	string
ModifierSynergizeApplyModifiersToWraithlings	fxResource	array
ModifierSynergizeApplyModifiersToWraithlings	createContextObject	unknown
ModifierSynergizeBuffSelf	type	string
ModifierSynergizeBuffSelf	type	string
ModifierSynergizeBuffSelf	fxResource	array
ModifierSynergizeBuffSelf	modifiers	null
ModifierSynergizeBuffSelf	createContextObject	unknown
ModifierSynergizeDamageClosestEnemy	type	string
ModifierSynergizeDamageClosestEnemy	type	string
ModifierSynergizeDamageClosestEnemy	fxResource	array
ModifierSynergizeDamageClosestEnemy	damageAmount	number
ModifierSynergizeDamageClosestEnemy	createContextObject	unknown
ModifierSynergizeDamageEnemy	type	string
ModifierSynergizeDamageEnemy	type	string
ModifierSynergizeDamageEnemy	description	string
ModifierSynergizeDamageEnemy	fxResource	array
ModifierSynergizeDamageEnemy	createContextObject	unknown
ModifierSynergizeDamageEnemy	getDescription	unknown
ModifierSynergizeDamageEnemyGeneral	type	string
ModifierSynergizeDamageEnemyGeneral	type	string
ModifierSynergizeDamageEnemyGeneral	description	string
ModifierSynergizeDamageEnemyGeneral	damageAmount	number
ModifierSynergizeDamageEnemyGeneral	fxResource	array
ModifierSynergizeDamageEnemyGeneral	createContextObject	unknown
ModifierSynergizeDamageEnemyGeneral	getDescription	unknown
ModifierSynergizeDrawBloodboundSpell	type	string
ModifierSynergizeDrawBloodboundSpell	type	string
ModifierSynergizeDrawBloodboundSpell	fxResource	array
ModifierSynergizeHealMyGeneral	type	string
ModifierSynergizeHealMyGeneral	type	string
ModifierSynergizeHealMyGeneral	description	string
ModifierSynergizeHealMyGeneral	healAmount	number
ModifierSynergizeHealMyGeneral	fxResource	array
ModifierSynergizeHealMyGeneral	createContextObject	unknown
ModifierSynergizeHealMyGeneral	getDescription	unknown
ModifierSynergizePutCardInHand	type	string
ModifierSynergizePutCardInHand	type	string
ModifierSynergizePutCardInHand	fxResource	array
ModifierSynergizePutCardInHand	cardDataOrIndexToPutInHand	null
ModifierSynergizePutCardInHand	createContextObject	unknown
ModifierSynergizeRazorArchitect	type	string
ModifierSynergizeRazorArchitect	type	string
ModifierSynergizeRefreshSpell	type	string
ModifierSynergizeRefreshSpell	type	string
ModifierSynergizeRefreshSpell	description	string
ModifierSynergizeRefreshSpell	fxResource	array
ModifierSynergizeSpawnEntityFromDeck	type	string
ModifierSynergizeSpawnEntityFromDeck	type	string
ModifierSynergizeSpawnEntityFromDeck	activeInHand	boolean
ModifierSynergizeSpawnEntityFromDeck	activeInDeck	boolean
ModifierSynergizeSpawnEntityFromDeck	activeInSignatureCards	boolean
ModifierSynergizeSpawnEntityFromDeck	activeOnBoard	boolean
ModifierSynergizeSpawnEntityFromDeck	maxStacks	number
ModifierSynergizeSpawnEntityFromDeck	cardDataOrIndexToSpawn	null
ModifierSynergizeSpawnEntityFromDeck	spawnLocation	null
ModifierSynergizeSpawnEntityFromDeck	createContextObject	unknown
ModifierSynergizeSpawnVanarToken	type	string
ModifierSynergizeSpawnVanarToken	type	string
ModifierSynergizeSpawnVanarToken	description	string
ModifierSynergizeSpawnVanarToken	cardDataOrIndexToSpawn	null
ModifierSynergizeSpawnVanarToken	fxResource	array
ModifierSynergizeSummonMinionNearGeneral	type	string
ModifierSynergizeSummonMinionNearGeneral	type	string
ModifierSynergizeSummonMinionNearGeneral	description	string
ModifierSynergizeSummonMinionNearGeneral	cardDataOrIndexToSpawn	null
ModifierSynergizeSummonMinionNearGeneral	spawnCount	number
ModifierSynergizeSummonMinionNearGeneral	createContextObject	unknown
ModifierSynergizeSummonMinionNearby	type	string
ModifierSynergizeSummonMinionNearby	type	string
ModifierSynergizeSummonMinionNearby	cardDataOrIndexToSpawn	null
ModifierSynergizeSummonMinionNearby	spawnCount	number
ModifierSynergizeSummonMinionNearby	createContextObject	unknown
ModifierSynergizeTeleportRandomEnemy	type	string
ModifierSynergizeTeleportRandomEnemy	type	string
ModifierSynergizeTeleportRandomEnemy	description	string
ModifierSynergizeTeleportRandomEnemy	canTargetGenerals	boolean
ModifierSynergizeTeleportRandomEnemy	fxResource	array
ModifierTakeDamageWatch	type	string
ModifierTakeDamageWatch	type	string
ModifierTakeDamageWatch	modifierName	string
ModifierTakeDamageWatch	description	string
ModifierTakeDamageWatch	activeInHand	boolean
ModifierTakeDamageWatch	activeInDeck	boolean
ModifierTakeDamageWatch	activeInSignatureCards	boolean
ModifierTakeDamageWatch	activeOnBoard	boolean
ModifierTakeDamageWatch	fxResource	array
ModifierTakeDamageWatchDamageAllEnemies	type	string
ModifierTakeDamageWatchDamageAllEnemies	type	string
ModifierTakeDamageWatchDamageAllEnemies	modifierName	string
ModifierTakeDamageWatchDamageAllEnemies	description	string
ModifierTakeDamageWatchDamageAllEnemies	fxResource	array
ModifierTakeDamageWatchDamageAllEnemies	createContextObject	unknown
ModifierTakeDamageWatchDamageAllEnemies	getDescription	unknown
ModifierTakeDamageWatchDamageAttacker	type	string
ModifierTakeDamageWatchDamageAttacker	type	string
ModifierTakeDamageWatchDamageAttacker	modifierName	string
ModifierTakeDamageWatchDamageAttacker	description	string
ModifierTakeDamageWatchDamageAttacker	fxResource	array
ModifierTakeDamageWatchDamageAttacker	createContextObject	unknown
ModifierTakeDamageWatchDamageAttacker	getDescription	unknown
ModifierTakeDamageWatchDamageEnemy	type	string
ModifierTakeDamageWatchDamageEnemy	type	string
ModifierTakeDamageWatchDamageEnemy	fxResource	array
ModifierTakeDamageWatchDamageEnemy	createContextObject	unknown
ModifierTakeDamageWatchDamageEnemyGeneralForSame	type	string
ModifierTakeDamageWatchDamageEnemyGeneralForSame	type	string
ModifierTakeDamageWatchDamageEnemyGeneralForSame	description	string
ModifierTakeDamageWatchDamageEnemyGeneralForSame	fxResource	array
ModifierTakeDamageWatchDamageNearbyEnemiesForSame	type	string
ModifierTakeDamageWatchDamageNearbyEnemiesForSame	type	string
ModifierTakeDamageWatchDamageNearbyEnemiesForSame	modifierName	string
ModifierTakeDamageWatchDamageNearbyEnemiesForSame	description	string
ModifierTakeDamageWatchDamageNearbyEnemiesForSame	fxResource	array
ModifierTakeDamageWatchDestroy	type	string
ModifierTakeDamageWatchDestroy	type	string
ModifierTakeDamageWatchDestroy	modifierName	string
ModifierTakeDamageWatchDestroy	description	string
ModifierTakeDamageWatchDestroy	fxResource	array
ModifierTakeDamageWatchDispel	type	string
ModifierTakeDamageWatchDispel	type	string
ModifierTakeDamageWatchDispel	modifierName	string
ModifierTakeDamageWatchDispel	description	string
ModifierTakeDamageWatchDispel	fxResource	array
ModifierTakeDamageWatchHealMyGeneral	type	string
ModifierTakeDamageWatchHealMyGeneral	type	string
ModifierTakeDamageWatchHealMyGeneral	modifierName	string
ModifierTakeDamageWatchHealMyGeneral	description	string
ModifierTakeDamageWatchHealMyGeneral	healAmount	number
ModifierTakeDamageWatchHealMyGeneral	fxResource	array
ModifierTakeDamageWatchHealMyGeneral	createContextObject	unknown
ModifierTakeDamageWatchHealMyGeneral	getDescription	unknown
ModifierTakeDamageWatchJuggernaut	type	string
ModifierTakeDamageWatchJuggernaut	type	string
ModifierTakeDamageWatchJuggernaut	modifierName	string
ModifierTakeDamageWatchJuggernaut	description	string
ModifierTakeDamageWatchJuggernaut	fxResource	array
ModifierTakeDamageWatchOpponentDrawCard	type	string
ModifierTakeDamageWatchOpponentDrawCard	type	string
ModifierTakeDamageWatchOpponentDrawCard	createContextObject	unknown
ModifierTakeDamageWatchPutCardInHand	type	string
ModifierTakeDamageWatchPutCardInHand	type	string
ModifierTakeDamageWatchPutCardInHand	createContextObject	unknown
ModifierTakeDamageWatchRandomTeleport	type	string
ModifierTakeDamageWatchRandomTeleport	type	string
ModifierTakeDamageWatchRandomTeleport	description	string
ModifierTakeDamageWatchSpawnEntity	type	string
ModifierTakeDamageWatchSpawnEntity	type	string
ModifierTakeDamageWatchSpawnEntity	modifierName	string
ModifierTakeDamageWatchSpawnEntity	description	string
ModifierTakeDamageWatchSpawnEntity	fxResource	array
ModifierTakeDamageWatchSpawnEntity	cardDataOrIndexToSpawn	null
ModifierTakeDamageWatchSpawnEntity	createContextObject	unknown
ModifierTakeDamageWatchSpawnEntity	getDescription	unknown
ModifierTakeDamageWatchSpawnRandomBattlePet	type	string
ModifierTakeDamageWatchSpawnRandomBattlePet	type	string
ModifierTakeDamageWatchSpawnRandomBattlePet	description	string
ModifierTakeDamageWatchSpawnRandomHaunt	type	string
ModifierTakeDamageWatchSpawnRandomHaunt	type	string
ModifierTakeDamageWatchSpawnRandomHaunt	description	string
ModifierTakeDamageWatchSpawnRandomHaunt	possibleTokens	array
ModifierTakeDamageWatchSpawnRandomToken	type	string
ModifierTakeDamageWatchSpawnRandomToken	type	string
ModifierTakeDamageWatchSpawnRandomToken	description	string
ModifierTakeDamageWatchSpawnRandomToken	possibleTokens	array
ModifierTakeDamageWatchSpawnShadowCreep	type	string
ModifierTakeDamageWatchSpawnShadowCreep	type	string
ModifierTakeDamageWatchSpawnShadowCreep	modifierName	string
ModifierTakeDamageWatchSpawnShadowCreep	description	string
ModifierTakeDamageWatchSpawnShadowCreep	fxResource	array
ModifierTakeDamageWatchSpawnWraithlings	type	string
ModifierTakeDamageWatchSpawnWraithlings	type	string
ModifierTakeDamageWatchSpawnWraithlings	modifierName	string
ModifierTakeDamageWatchSpawnWraithlings	description	string
ModifierTakeDamageWatchSpawnWraithlings	fxResource	array
ModifierTakesDoubleDamage	type	string
ModifierTakesDoubleDamage	type	string
ModifierTakesDoubleDamage	modifierName	string
ModifierTakesDoubleDamage	description	string
ModifierTakesDoubleDamage	activeInHand	boolean
ModifierTakesDoubleDamage	activeInDeck	boolean
ModifierTakesDoubleDamage	activeInSignatureCards	boolean
ModifierTakesDoubleDamage	activeOnBoard	boolean
ModifierTakesDoubleDamage	damageBonus	number
ModifierTakesDoubleDamage	fxResource	array
ModifierTamedBattlePet	type	string
ModifierTamedBattlePet	type	string
ModifierTamedBattlePet	modifierName	string
ModifierTamedBattlePet	description	string
ModifierTamedBattlePet	activeInHand	boolean
ModifierTamedBattlePet	activeInDeck	boolean
ModifierTamedBattlePet	activeInSignatureCards	boolean
ModifierTamedBattlePet	activeOnBoard	boolean
ModifierTamedBattlePet	fxResource	array
ModifierToggleStructure	type	string
ModifierToggleStructure	type	string
ModifierToggleStructure	description	unknown
ModifierToggleStructure	fxResource	array
ModifierToken	type	string
ModifierToken	type	string
ModifierToken	isKeyworded	boolean
ModifierToken	keywordDefinition	string
ModifierToken	modifierName	string
ModifierToken	isRemovable	boolean
ModifierTokenCreator	type	string
ModifierTokenCreator	type	string
ModifierTokenCreator	isHiddenToUI	boolean
ModifierTokenCreator	modifierName	string
ModifierTokenCreator	isRemovable	boolean
ModifierTranscendance	type	string
ModifierTranscendance	type	string
ModifierTranscendance	isKeyworded	boolean
ModifierTranscendance	keywordDefinition	unknown
ModifierTranscendance	modifierName	unknown
ModifierTranscendance	description	string
ModifierTranscendance	activeInHand	boolean
ModifierTranscendance	activeInDeck	boolean
ModifierTranscendance	activeInSignatureCards	boolean
ModifierTranscendance	activeOnBoard	boolean
ModifierTranscendance	maxStacks	number
ModifierTranscendance	attacks	number
ModifierTranscendance	moves	number
ModifierTranscendance	fxResource	array
ModifierTransformed	type	string
ModifierTransformed	type	string
ModifierTransformed	maxStacks	number
ModifierTransformed	modifierName	string
ModifierTransformed	description	string
ModifierTransformed	isHiddenToUI	boolean
ModifierTransformed	isRemovable	boolean
ModifierTransformed	activeInDeck	boolean
ModifierTransformed	activeInHand	boolean
ModifierTransformed	activeInSignatureCards	boolean
ModifierTransformed	isCloneable	boolean
ModifierTransformed	fxResource	array
ModifierTransformed	createContextObject	unknown
ModifierUnseven	type	string
ModifierUnseven	type	string
ModifierUnseven	description	string
ModifierUnseven	activeInDeck	boolean
ModifierUnseven	activeInHand	boolean
ModifierUntargetable	type	string
ModifierUntargetable	type	string
ModifierUntargetable	modifierName	unknown
ModifierUntargetable	description	unknown
ModifierUntargetable	maxStacks	number
ModifierWall	type	string
ModifierWall	type	string
ModifierWall	isKeyworded	boolean
ModifierWall	keywordDefinition	unknown
ModifierWall	modifierName	unknown
ModifierWall	description	null
ModifierWall	maxStacks	number
ModifierWall	fxResource	array
ModifierWhenAttackedDestroyThis	type	string
ModifierWhenAttackedDestroyThis	type	string
ModifierWildTahr	type	string
ModifierWildTahr	type	string
ModifierWildTahr	modifierName	string
ModifierWildTahr	description	unknown
ModifierWraithlingFury	type	string
ModifierWraithlingFury	type	string
ModifierWraithlingFury	attackReleaseDelay	number
ModifierWraithlingFury	attackDelay	number
ModifierWraithlingFury	createContextObject	unknown
_NetworkManager	connected	boolean
_NetworkManager	disconnected	boolean
_NetworkManager	gameId	null
_NetworkManager	playerId	null
_NetworkManager	spectatorId	null
_NetworkManager	spectateToken	null
_NetworkManager	gameRef	null
_NetworkManager	socket	null
_NetworkManager	socketManager	null
_NetworkManager	isOpponentConnected	null
_NetworkManager	_eventBus	null
_NetworkManager	_emitEventsAfterTimestamp	null
_NetworkManager	_connectionCheckTimeout	null
_NetworkManager	auth	object
_NetworkManager	auth	object
_NetworkManager	token	string
PlayModeFactory	playModes	null
PlayModeFactory	playModeForIdentifier	unknown
PlayModeFactory	getAllVisiblePlayModes	unknown
PlayModeFactory	getAllEnabledPlayModes	unknown
PlayModeFactory	_initCache	unknown
PlayModeFactory	enabled	boolean
PlayModeFactory	isHiddenInUI	boolean
PlayModeFactory	enabled	boolean
PlayModeFactory	isHiddenInUI	boolean
PlayModeFactory	enabled	boolean
PlayModeFactory	isHiddenInUI	boolean
PlayModeFactory	name	string
PlayModeFactory	description	string
PlayModeFactory	enabled	boolean
PlayModeFactory	isHiddenInUI	boolean
PlayModeFactory	enabled	boolean
PlayModeFactory	isHiddenInUI	boolean
PlayModeFactory	enabled	boolean
PlayModeFactory	isHiddenInUI	boolean
PlayModeFactory	name	string
PlayModeFactory	description	string
PlayModeFactory	enabled	boolean
PlayModeFactory	isHiddenInUI	boolean
PlayModeFactory	name	string
PlayModeFactory	description	string
PlayModeFactory	enabled	boolean
PlayModeFactory	isHiddenInUI	boolean
PlayModeFactory	name	string
PlayModeFactory	description	string
PlayModeFactory	enabled	boolean
PlayModeFactory	isHiddenInUI	boolean
PlayModeFactory	name	string
PlayModeFactory	description	string
PlayModeFactory	enabled	boolean
PlayModeFactory	isHiddenInUI	boolean
PlayModes	Practice	string
PlayModes	Challenges	string
PlayModes	Ranked	string
PlayModes	Casual	string
PlayModes	Gauntlet	string
PlayModes	BossBattle	string
PlayModes	Sandbox	string
PlayModes	Developer	string
PlayModes	Friend	string
PlayModes	Rift	string
Player	deck	null
Player	hasResigned	boolean
Player	hasStartingHand	boolean
