id	name	attack	hp	cost	faction_id	rarity_id	race_id	is_general	abilities	sprite_resource	sound_resource	fx_resource
Cards.Neutral.Prisoner3	cards.neutral_ruined_slave_name	2	2	2	Factions.Neutral	Rarity.TokenUnit	null	false	ModifierProvoke	neutralMercMelee02Breathing|neutralMercMelee02Idle|neutralMercMelee02Run|neutralMercMelee02Attack|neutralMercMelee02Damage|neutralMercMelee02Death	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_f1silverguardsquire_attack_swing|RSX.sfx_f1silverguardsquire_hit|RSX.sfx_f1silverguardsquire_attack_impact|RSX.sfx_f1silverguardsquire_death	FX.Cards.Neutral.WhiteWidow
Cards.Neutral.Prisoner5	cards.neutral_drudging_servant_name	2	2	2	Factions.Neutral	Rarity.TokenUnit	null	false	ModifierFlying	neutralShadowCasterBreathing|neutralShadowCasterIdle|neutralShadowCasterRun|neutralShadowCasterAttack|neutralShadowCasterDamage|neutralShadowCasterDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_f1silverguardsquire_attack_swing|RSX.sfx_f1silverguardsquire_hit|RSX.sfx_f1silverguardsquire_attack_impact|RSX.sfx_f1silverguardsquire_death	FX.Cards.Neutral.WhiteWidow
Cards.Neutral.Prisoner6	cards.neutral_toiling_vassal_name	2	2	2	Factions.Neutral	Rarity.TokenUnit	null	false	ModifierRanged	neutralMercCaster01Breathing|neutralMercCaster01Idle|neutralMercCaster01Run|neutralMercCaster01Attack|neutralMercCaster01Damage|neutralMercCaster01Death	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_f1silverguardsquire_attack_swing|RSX.sfx_f1silverguardsquire_hit|RSX.sfx_f1silverguardsquire_attack_impact|RSX.sfx_f1silverguardsquire_death	FX.Cards.Neutral.WhiteWidow
Cards.Neutral.Calculator	cards.neutral_calculator_name	1	1	4	Factions.Neutral	Rarity.Epic	null	false	ModifierOpeningGambitBuffSelfByBattlePetsHandStats	neutralCalculatorBreathing|neutralCalculatorIdle|neutralCalculatorRun|neutralCalculatorAttack|neutralCalculatorHit|neutralCalculatorDeath	RSX.sfx_ui_booster_packexplode|RSX.sfx_unit_run_charge_4|RSX.sfx_neutral_hailstonehowler_attack_swing|RSX.sfx_neutral_hailstonehowler_hit|RSX.sfx_neutral_hailstonehowler_attack_impact|RSX.sfx_neutral_hailstonehowler_death	FX.Cards.Neutral.EXun
Cards.Neutral.Oni	cards.neutral_oni_name	1	1	1	Factions.Neutral	Rarity.TokenUnit	Races.BattlePet	false	ModifierBattlePet|ModifierForcefield	neutralOniBreathing|neutralOniIdle|neutralOniRun|neutralOniAttack|neutralOniHit|neutralOniDeath	RSX.sfx_neutral_luxignis_death|RSX.sfx_f6_voiceofthewind_attack_swing|RSX.sfx_neutral_spelljammer_attack_swing|RSX.sfx_neutral_spelljammer_hit|RSX.sfx_neutral_spelljammer_attack_impact|RSX.sfx_f6_voiceofthewind_death	FX.Cards.Neutral.Oni
Cards.Faction1.Warblade	cards.faction_1_unit_warblade_name	1	4	2	Factions.Faction1	Rarity.Common	Races.Golem	false	ModifierBondApplyModifiers	f1WarbladeBreathing|f1WarbladeIdle|f1WarbladeRun|f1WarbladeAttack|f1WarbladeHit|f1WarbladeDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_f6_icebeetle_attack_impact|RSX.sfx_neutral_golembloodshard_hit|RSX.sfx_neutral_golembloodshard_attack_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Neutral.SkyrockGolem
Cards.Faction1.SolPontiff	cards.faction_1_unit_sol_pontiff_name	1	4	3	Factions.Faction1	Rarity.Epic	Races.Golem	false	ModifierBandingApplyModifiers	f1SolPontiffBreathing|f1SolPontiffIdle|f1SolPontiffRun|f1SolPontiffAttack|f1SolPontiffHit|f1SolPontiffDeath	RSX.sfx_unit_deploy_1|RSX.sfx_singe2|RSX.sfx_neutral_golembloodshard_attack_swing|RSX.sfx_neutral_golembloodshard_hit|RSX.sfx_neutral_golembloodshard_attack_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Neutral.BloodshardGolem
Cards.Faction1.Peacekeeper	cards.faction_1_unit_peacekeeper_name	6	6	7	Factions.Faction1	Rarity.Legendary	Races.Golem	false	ModifierFrenzy|ModifierForcefield|ModifierAirdrop|ModifierTranscendance|ModifierProvoke	f1PeacekeeperBreathing|f1PeacekeeperIdle|f1PeacekeeperRun|f1PeacekeeperAttack|f1PeacekeeperHit|f1PeacekeeperDeath	RSX.sfx_summonlegendary|RSX.sfx_singe2|RSX.sfx_f1_oserix_attack_swing|RSX.sfx_f1_oserix_hit|RSX.sfx_f1_oserix_attack_impact|RSX.sfx_f1_oserix_death	FX.Cards.Neutral.GolemVanquisher
Cards.Faction2.Sparrowhawk	cards.faction_2_unit_sparrowhawk_name	3	3	3	Factions.Faction2	Rarity.Common	Races.Arcanyst	false	ModifierBondPutCardsInHand	f2SparrowhawkBreathing|f2SparrowhawkIdle|f2SparrowhawkRun|f2SparrowhawkAttack|f2SparrowhawkHit|f2SparrowhawkDeath	RSX.sfx_spell_deathstrikeseal|RSX.sfx_unit_run_magical_3|RSX.sfx_neutral_stormmetalgolem_attack_swing|RSX.sfx_f6_icedryad_hit|RSX.sfx_neutral_stormmetalgolem_attack_impact|RSX.sfx_f6_icedryad_death	FX.Cards.Faction2.ScarletViper
Cards.Faction2.Kindling	cards.faction_2_unit_kindling_name	3	5	4	Factions.Faction2	Rarity.Epic	Races.Arcanyst	false	ModifierSpellWatchBuffAlliesByRace	f2KindlingBreathing|f2KindlingIdle|f2KindlingRun|f2KindlingAttack|f2KindlingHit|f2KindlingDeath	RSX.sfx_spell_blindscorch|RSX.sfx_neutral_firestarter_impact|RSX.sfx_neutral_firestarter_attack_swing|RSX.sfx_neutral_firestarter_hit|RSX.sfx_neutral_firestarter_death	FX.Cards.Neutral.Kindling
Cards.Faction2.Calligrapher	cards.faction_2_unit_calligrapher_name	3	7	7	Factions.Faction2	Rarity.Legendary	Races.Arcanyst	false	null	f2CaligrapherBreathing|f2CaligrapherIdle|f2CaligrapherRun|f2CaligrapherAttack|f2CaligrapherHit|f2CaligrapherRun	RSX.sfx_spell_deathstrikeseal|RSX.sfx_unit_physical_4|RSX.sfx_f2_jadeogre_attack_swing|RSX.sfx_f2_jadeogre_hit|RSX.sfx_f2_jadeogre_attack_impact|RSX.sfx_f2_jadeogre_death	FX.Cards.Faction2.JadeOgre
Cards.Faction3.Dreamcarver	cards.faction_3_unit_dreamshaper_name	2	2	2	Factions.Faction3	Rarity.Common	Races.Golem	false	ModifierBondDrawCards	f3DreamshaperBreathing|f3DreamshaperIdle|f3DreamshaperRun|f3DreamshaperAttack|f3DreamshaperHit|f3DreamshaperDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_f6_icebeetle_attack_impact|RSX.sfx_neutral_golembloodshard_hit|RSX.sfx_neutral_golembloodshard_attack_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Neutral.SkyrockGolem
Cards.Faction3.Windlark	cards.faction_3_unit_wind_striker_name	1	4	4	Factions.Faction3	Rarity.Epic	Races.Golem	false	ModifierFlying|ModifierOpeningGambitEquipArtifact	f3WindstrikerBreathing|f3WindstrikerIdle|f3WindstrikerRun|f3WindstrikerAttack|f3WindstrikerHit|f3WindstrikerDeath	RSX.sfx_spell_ghostlightning|RSX.sfx_singe2|RSX.sfx_neutral_monsterdreamoracle_attack_swing|RSX.sfx_neutral_monsterdreamoracle_hit|RSX.sfx_neutral_monsterdreamoracle_attack_impact|RSX.sfx_neutral_monsterdreamoracle_death	FX.Cards.Faction3.WindShrike
Cards.Faction3.Sirocco	cards.faction_3_unit_sirocco_name	4	3	5	Factions.Faction3	Rarity.Legendary	Races.Golem	false	ModifierOpeningGambitSirocco	f3SiroccoBreathing|f3SiroccoIdle|f3SiroccoRun|f3SiroccoAttack|f3SiroccoHit|f3SiroccoDeath	RSX.sfx_unit_deploy_3|RSX.sfx_singe2|RSX.sfx_neutral_stormmetalgolem_attack_swing|RSX.sfx_neutral_stormmetalgolem_hit|RSX.sfx_neutral_stormmetalgolem_attack_impact|RSX.sfx_neutral_stormmetalgolem_death	FX.Cards.Neutral.StormmetalGolem
Cards.Faction4.Nightshroud	cards.faction_4_unit_nightshroud_name	5	1	4	Factions.Faction4	Rarity.Common	Races.Arcanyst	false	ModifierBondNightshroud	f4NightshroudBreathing|f4NightshroudIdle|f4NightshroudRun|f4NightshroudAttack|f4NightshroudHit|f4NightshroudDeath	RSX.sfx_f4_blacksolus_attack_swing|RSX.sfx_singe2|RSX.sfx_f3_aymarahealer_attack_swing|RSX.sfx_f3_aymarahealer_hit|RSX.sfx_f3_aymarahealer_impact|RSX.sfx_f3_aymarahealer_death	FX.Cards.Faction4.Nightshroud
Cards.Faction4.Nocturne	cards.faction_4_unit_nocturne_name	2	2	2	Factions.Faction4	Rarity.Epic	Races.Arcanyst	false	ModifierNocturne	f4NocturneBreathing|f4NocturneIdle|f4NocturneRun|f4NocturneAttack|f4NocturneHit|f4NocturneDeath	RSX.sfx_f4_blacksolus_attack_swing|RSX.sfx_singe2|RSX.sfx_neutral_darkharbinger_attack_swing|RSX.sfx_neutral_darkharbinger_hit|RSX.sfx_neutral_darkharbinger_attack_impact|RSX.sfx_neutral_darkharbinger_death	FX.Cards.Faction4.GloomChaser
Cards.Faction4.DeathKnell	cards.faction_4_unit_death_knell_name	6	6	8	Factions.Faction4	Rarity.Legendary	Races.Arcanyst	false	ModifierOpeningGambitDeathKnell	f4DeathKnellBreathing|f4DeathKnellIdle|f4DeathKnellRun|f4DeathKnellAttack|f4DeathKnellHit|f4DeathKnellDeath	RSX.sfx_f4_blacksolus_attack_swing|RSX.sfx_spell_icepillar_melt|RSX.sfx_f6_waterelemental_death|RSX.sfx_f1windbladecommander_hit|RSX.sfx_f2_celestialphantom_attack_impact|RSX.sfx_f1elyxstormblade_death	FX.Cards.Faction4.DeathKnell
Cards.Faction5.Lavaslasher	cards.faction_5_unit_lavaslasher_name	4	7	5	Factions.Faction5	Rarity.Epic	Races.Golem	false	ModifierOpeningGambit	f5LavaslasherBreathing|f5LavaslasherIdle|f5LavaslasherRun|f5LavaslasherAttack|f5LavaslasherHit|f5LavaslasherDeath	RSX.sfx_unit_deploy_1|RSX.sfx_singe2|RSX.sfx_neutral_golembloodshard_attack_swing|RSX.sfx_neutral_golembloodshard_hit|RSX.sfx_neutral_golembloodshard_attack_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Neutral.Yun
Cards.Faction5.Ragebinder	cards.faction_5_unit_ragebinder_name	3	4	3	Factions.Faction5	Rarity.Common	Races.Golem	false	ModifierRebirth|ModifierBondHealMyGeneral	f5RagebinderBreathing|f5RagebinderIdle|f5RagebinderRun|f5RagebinderAttack|f5RagebinderHit|f5RagebinderDeath	RSX.sfx_unit_deploy|RSX.sfx_unit_physical_4|RSX.sfx_f4_blacksolus_attack_impact|RSX.sfx_neutral_brightmossgolem_hit|RSX.sfx_neutral_brightmossgolem_attack_impact|RSX.sfx_neutral_brightmossgolem_death	FX.Cards.Neutral.BrightmossGolem
Cards.Faction5.Juggernaut	cards.faction_5_unit_juggernaut_name	4	10	8	Factions.Faction5	Rarity.Legendary	Races.Golem	false	ModifierGrow|ModifierTakeDamageWatchJuggernaut	f5JuggernautBreathing|f5JuggernautIdle|f5JuggernautRun|f5JuggernautAttack|f5JuggernautHit|f5JuggernautDeath	RSX.sfx_neutral_jaxtruesight_attack_impact|RSX.sfx_singe2|RSX.sfx_f5_unstableleviathan_attack_swing|RSX.sfx_f5_unstableleviathan_hit|RSX.sfx_f5_unstableleviathan_attack_impact|RSX.sfx_f5_unstableleviathan_death	FX.Cards.Faction5.UnstableLeviathan
Cards.Faction6.KindredHunter	cards.faction_6_unit_kindred_hunter_name	3	3	3	Factions.Faction6	Rarity.Common	Races.Arcanyst	false	ModifierBondSpawnEntity	f6KindredHunterBreathing|f6KindredHunterIdle|f6KindredHunterRun|f6KindredHunterAttack|f6KindredHunterHit|f6KindredHunterDeath	RSX.sfx_spell_voidpulse|RSX.sfx_neutral_chaoselemental_hit|RSX.sfx_neutral_voidhunter_attack_swing|RSX.sfx_neutral_voidhunter_hit|RSX.sfx_neutral_voidhunter_attack_impact|RSX.sfx_neutral_voidhunter_death	FX.Cards.Neutral.VoidHunter
Cards.Faction6.Circulus	cards.faction_6_unit_circulus_name	1	1	2	Factions.Faction6	Rarity.Epic	Races.Arcanyst	false	ModifierSpellWatchPutCardInHand	f6CirculusBreathing|f6CirculusIdle|f6CirculusRun|f6CirculusAttack|f6CirculusHit|f6CirculusDeath	RSX.sfx_unit_deploy_2|RSX.sfx_singe2|RSX.sfx_neutral_komodocharger_attack_swing|RSX.sfx_neutral_komodocharger_hit|RSX.sfx_neutral_komodocharger_attack_impact|RSX.sfx_neutral_komodocharger_death	FX.Cards.Neutral.KomodoCharger
Cards.Faction6.GhostSeraphim	cards.faction_6_unit_ghost_seraphim_name	8	9	7	Factions.Faction6	Rarity.Legendary	Races.Arcanyst	false	ModifierCardControlledPlayerModifiers	f6GhostSeraphimBreathing|f6GhostSeraphimIdle|f6GhostSeraphimRun|f6GhostSeraphimAttack|f6GhostSeraphimHit|f6GhostSeraphimDeath	RSX.sfx_summonlegendary|RSX.sfx_neutral_sai_attack_impact|RSX.sfx_neutral_sai_attack_swing|RSX.sfx_neutral_gro_hit|RSX.sfx_neutral_yun_death	null
Cards.Neutral.Ghoulie	cards.neutral_ghoulie_name	3	4	3	Factions.Neutral	Rarity.Common	null	false	ModifierBelongsToAllRaces	neutralGhoulieBreathing|neutralGhoulieIdle|neutralGhoulieRun|neutralGhoulieAttack|neutralGhoulieHit|neutralGhoulieDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_neutral_bloodtearalchemist_attack_swing|RSX.sfx_neutral_bloodtearalchemist_hit|RSX.sfx_neutral_bloodtearalchemist_attack_impact|RSX.sfx_neutral_bloodtearalchemist_death	FX.Cards.Neutral.Necroseer
Cards.Neutral.Feralu	cards.neutral_feralu_name	4	3	4	Factions.Neutral	Rarity.Rare	null	false	ModifierFeralu	neutralFeraluBreathing|neutralFeraluIdle|neutralFeraluRun|neutralFeraluAttack|neutralFeraluHit|neutralFeraluDeath	RSX.sfx_unit_deploy_2|RSX.sfx_unit_physical_4|RSX.sfx_neutral_golemdragonbone_attack_swing|RSX.sfx_neutral_golemdragonbone_hit|RSX.sfx_neutral_golemdragonbone_impact|RSX.sfx_neutral_golemdragonbone_death	FX.Cards.Neutral.Feralu
Cards.Neutral.BoulderBreacher	cards.neutral_boulder_breacher_name	5	5	5	Factions.Neutral	Rarity.Rare	Races.Golem	false	ModifierBondApplyModifiers	neutralBoulderBreacherBreathing|neutralBoulderBreacherIdle|neutralBoulderBreacherRun|neutralBoulderBreacherAttack|neutralBoulderBreacherHit|neutralBoulderBreacherDeath	RSX.sfx_spell_immolation_b|RSX.sfx_unit_run_charge_4|RSX.sfx_f1ironcliffeguardian_attack_swing|RSX.sfx_f1ironcliffeguardian_hit|RSX.sfx_f1ironcliffeguardian_attack_impact|RSX.sfx_f1ironcliffeguardian_death	FX.Cards.Neutral.BoulderBreacher
Cards.Neutral.EMP	cards.neutral_emp_name	7	7	7	Factions.Neutral	Rarity.Rare	Races.Golem	false	ModifierOpeningGambitGoleminate	neutralEMPBreathing|neutralEMPIdle|neutralEMPRun|neutralEMPAttack|neutralEMPHit|neutralEMPDeath	RSX.sfx_spell_immolation_b|RSX.sfx_unit_run_charge_4|RSX.sfx_f1ironcliffeguardian_attack_swing|RSX.sfx_f1ironcliffeguardian_hit|RSX.sfx_f1ironcliffeguardian_attack_impact|RSX.sfx_f1ironcliffeguardian_death	FX.Cards.Neutral.EMP
Cards.Neutral.BlueConjurer	cards.neutral_blue_conjurer_name	4	6	5	Factions.Neutral	Rarity.Rare	Races.Arcanyst	false	ModifierSpellWatchDrawRandomArcanyst	neutralBlueConjurerBreathing|neutralBlueConjurerIdle|neutralBlueConjurerRun|neutralBlueConjurerAttack|neutralBlueConjurerHit|neutralBlueConjurerDeath	RSX.sfx_spell_fractalreplication|RSX.sfx_unit_run_magical_3|RSX.sfx_neutral_prophetofthewhite_attack_swing|RSX.sfx_neutral_alcuinloremaster_hit|RSX.sfx_neutral_alcuinloremaster_attack_impact|RSX.sfx_neutral_alcuinloremaster_death	FX.Cards.Neutral.AzureHornShaman
Cards.Neutral.Grimes	cards.neutral_grimes_name	3	3	6	Factions.Neutral	Rarity.Rare	null	false	ModifierOpeningGambitSpawnTribal|ModifierDyingWishSpawnTribal	neutralGrimesBreathing|neutralGrimesIdle|neutralGrimesRun|neutralGrimesAttack|neutralGrimesHit|neutralGrimesDeath	RSX.sfx_spell_blindscorch|RSX.sfx_neutral_prophetofthewhite_hit|RSX.sfx_neutral_sai_attack_swing|RSX.sfx_neutral_grimrock_hit|RSX.sfx_neutral_sai_attack_impact|RSX.sfx_neutral_sai_death	FX.Cards.Neutral.Grincher
Cards.Neutral.Duplicator	cards.neutral_loreweaver_name	2	5	4	Factions.Neutral	Rarity.Rare	Races.Arcanyst	false	ModifierDrawCardWatchCopySpell	neutralLoreWeaverBreathing|neutralLoreWeaverIdle|neutralLoreWeaverRun|neutralLoreWeaverAttack|neutralLoreWeaverHit|neutralLoreWeaverDeath	RSX.sfx_spell_diretidefrenzy|RSX.sfx_singe2|RSX.sfx_f4_engulfingshadow_attack_swing|RSX.sfx_f4_engulfingshadow_attack_impact|RSX.sfx_f4_engulfingshadow_hit|RSX.sfx_f4_engulfingshadow_death	FX.Cards.Neutral.Mindwarper
Cards.Neutral.TrinityWing	cards.neutral_trinity_wing_name	4	4	5	Factions.Neutral	Rarity.Legendary	Races.Arcanyst	false	ModifierFlying|ModifierBondPutCardsInHand	neutralTrinityWingBreathing|neutralTrinityWingIdle|neutralTrinityWingRun|neutralTrinityWingAttack|neutralTrinityWingHit|neutralTrinityWingDeath	RSX.sfx_unit_deploy_2|RSX.sfx_singe2|RSX.sfx_spell_blindscorch|RSX.sfx_f2_jadeogre_hit|RSX.sfx_f2lanternfox_attack_impact|RSX.sfx_f6_draugarlord_death	FX.Cards.Neutral.FlameWing
Cards.Neutral.Celebrant	cards.neutral_celebrant_name	1	4	2	Factions.Neutral	Rarity.Rare	Races.Golem	false	ModifierOpeningGambit	neutralCelebrantBreathing|neutralCelebrantIdle|neutralCelebrantRun|neutralCelebrantAttack|neutralCelebrantHit|neutralCelebrantDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_neutral_bloodtearalchemist_attack_swing|RSX.sfx_neutral_bloodtearalchemist_hit|RSX.sfx_neutral_bloodtearalchemist_attack_impact|RSX.sfx_neutral_bloodtearalchemist_death	FX.Cards.Neutral.BloodtearAlchemist
Cards.Faction1.Oakenheart	cards.faction_1_unit_oakenheart_name	4	5	5	Factions.Faction1	Rarity.Rare	Races.Mech	false	ModifierOpeningGambitApplyMechazorPlayerModifiers	f1MechBreathing|f1MechIdle|f1MechRun|f1MechAttack|f1MechHit|f1MechDeath	RSX.sfx_unit_deploy|RSX.sfx_unit_run_magical_4|RSX.sfx_neutral_daggerkiri_attack_swing|RSX.sfx_neutral_daggerkiri_attack_impact|RSX.sfx_neutral_daggerkiri_hit|RSX.sfx_neutral_daggerkiri_death	FX.Cards.Neutral.DaggerKiri
Cards.Faction1.Prominence	cards.faction_1_unit_prominence_name	4	7	6	Factions.Faction1	Rarity.Epic	null	false	ModifierSynergizeSummonMinionNearGeneral	f1ProminenceBreathing|f1ProminenceIdle|f1ProminenceRun|f1ProminenceAttack|f1ProminenceHit|f1ProminenceDeath	RSX.sfx_unit_deploy_3|RSX.sfx_neutral_earthwalker_death|RSX.sfx_f5_vindicator_attack_impact|RSX.sfx_neutral_beastsaberspinetiger_hit|RSX.sfx_neutral_beastsaberspinetiger_attack_impact|RSX.sfx_neutral_beastsaberspinetiger_death	FX.Cards.Neutral.GoldenJusticar
Cards.Faction1.VigilatorBuilding	cards.building_name	0	10	3	Factions.Faction1	Rarity.TokenUnit	Races.Structure	false	ModifierPortal	f1BuildMinionBreathing|f1BuildMinionIdle|f1BuildMinionIdle|f1BuildMinionAttack|f1BuildMinionHit|f1BuildMinionDeath	RSX.sfx_spell_divinebond|RSX.sfx_singe2|RSX.sfx_neutral_spiritscribe_attack_swing|RSX.sfx_neutral_spiritscribe_hit|RSX.sfx_neutral_spiritscribe_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Neutral.Bastion
Cards.Faction1.MonumentBuilding	cards.building_name	0	10	4	Factions.Faction1	Rarity.TokenUnit	Races.Structure	false	ModifierPortal	f1BuildMinionBreathing|f1BuildMinionIdle|f1BuildMinionIdle|f1BuildMinionAttack|f1BuildMinionHit|f1BuildMinionDeath	RSX.sfx_spell_divinebond|RSX.sfx_singe2|RSX.sfx_neutral_spiritscribe_attack_swing|RSX.sfx_neutral_spiritscribe_hit|RSX.sfx_neutral_spiritscribe_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Neutral.Bastion
Cards.Faction1.Vigilator	cards.faction_1_unit_vigilator_name	3	4	3	Factions.Faction1	Rarity.Common	null	false	ModifierBuild	f1VigilatorBreathing|f1VigilatorIdle|f1VigilatorRun|f1VigilatorAttack|f1VigilatorHit|f1VigilatorDeath	RSX.sfx_spell_immolation_b|RSX.sfx_singe2|RSX.sfx_f1silverguardsquire_attack_swing|RSX.sfx_f1silverguardsquire_hit|RSX.sfx_f1silverguardsquire_attack_impact|RSX.sfx_f1silverguardsquire_death	FX.Cards.Faction1.SilverguardSquire
Cards.Faction1.Warsmith	cards.faction_1_unit_surgeforger_name	2	2	3	Factions.Faction1	Rarity.Legendary	null	false	ModifierSummonWatchNearbyApplyModifiersToBoth	f1SurgeforgerBreathing|f1SurgeforgerIdle|f1SurgeforgerRun|f1SurgeforgerAttack|f1SurgeforgerHit|f1SurgeforgerDeath	RSX.sfx_spell_immolation_b|RSX.sfx_unit_run_charge_4|RSX.sfx_f1ironcliffeguardian_attack_swing|RSX.sfx_f1ironcliffeguardian_hit|RSX.sfx_f1ironcliffeguardian_attack_impact|RSX.sfx_f1ironcliffeguardian_death	FX.Cards.Neutral.Warsmith
Cards.Faction1.DecoratedEnlistee	cards.faction_1_unit_decorated_enlistee_name	1	5	3	Factions.Faction1	Rarity.Common	null	false	ModifierSituationalBuffSelfIfFullHealth	f1EnlisteeBreathing|f1EnlisteeIdle|f1EnlisteeRun|f1EnlisteeAttack|f1EnlisteeHit|f1EnlisteeDeath	RSX.sfx_spell_diretidefrenzy|RSX.sfx_f1_oserix_death|RSX.sfx_neutral_serpenti_attack_swing|RSX.sfx_neutral_serpenti_hit|RSX.sfx_neutral_serpenti_attack_impact|RSX.sfx_neutral_serpenti_death	FX.Cards.Neutral.Chakkram
Cards.Faction1.IroncliffeMonument	cards.faction_1_unit_ironcliffe_monument_name	0	10	4	Factions.Faction1	Rarity.Legendary	Races.Structure	false	ModifierSummonWatchNearbyTransform|ModifierBuild|ModifierPortal	f1IroncliffeMonumentBreathing|f1IroncliffeMonumentIdle|f1IroncliffeMonumentIdle|f1IroncliffeMonumentAttack|f1IroncliffeMonumentHit|f1IroncliffeMonumentDeath	RSX.sfx_spell_divinebond|RSX.sfx_singe2|RSX.sfx_neutral_spiritscribe_attack_swing|RSX.sfx_neutral_spiritscribe_hit|RSX.sfx_neutral_spiritscribe_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Neutral.Bastion
Cards.Faction2.Suzumebachi	cards.faction_2_unit_suzumebachi_name	1	4	2	Factions.Faction2	Rarity.Common	null	false	ModifierSpellWatchApplyModifiers	f2SpearmanBreathing|f2SpearmanIdle|f2SpearmanRun|f2SpearmanAttack|f2SpearmanHit|f2SpearmanDeath	RSX.sfx_neutral_ubo_attack_swing|RSX.sfx_neutral_prophetofthewhite_attack_swing|RSX.sfx_neutral_prophetofthewhite_hit|RSX.sfx_neutral_prophetofthewhite_impact|RSX.sfx_neutral_prophetofthewhite_death	FX.Cards.Neutral.ProphetWhitePalm
Cards.Faction2.SecondSwordSarugi	cards.faction_2_unit_second_sword_sarugi_name	4	7	7	Factions.Faction2	Rarity.Legendary	null	false	ModifierCardControlledPlayerModifiers	f2SecondSwordBreathing|f2SecondSwordIdle|f2SecondSwordRun|f2SecondSwordAttack|f2SecondSwordHit|f2SecondSwordDeath	RSX.sfx_summonlegendary|RSX.sfx_singe2|RSX.sfx_f6_icebeetle_attack_swing|RSX.sfx_neutral_spelljammer_hit|RSX.sfx_neutral_spelljammer_attack_impact|RSX.sfx_neutral_spelljammer_death	FX.Cards.Neutral.Eclipse
Cards.Faction2.ManakiteBuilding	cards.building_name	0	10	4	Factions.Faction2	Rarity.TokenUnit	Races.Structure	false	ModifierPortal	f2BuildMinionBreathing|f2BuildMinionIdle|f2BuildMinionIdle|f2BuildMinionAttack|f2BuildMinionHit|f2BuildMinionDeath	RSX.sfx_spell_divinebond|RSX.sfx_singe2|RSX.sfx_neutral_spiritscribe_attack_swing|RSX.sfx_neutral_spiritscribe_hit|RSX.sfx_neutral_spiritscribe_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Neutral.Bastion
Cards.Faction2.PenumbraxxBuilding	cards.building_name	0	10	3	Factions.Faction2	Rarity.TokenUnit	Races.Structure	false	ModifierPortal	f2BuildMinionBreathing|f2BuildMinionIdle|f2BuildMinionIdle|f2BuildMinionAttack|f2BuildMinionHit|f2BuildMinionDeath	RSX.sfx_spell_divinebond|RSX.sfx_singe2|RSX.sfx_neutral_spiritscribe_attack_swing|RSX.sfx_neutral_spiritscribe_hit|RSX.sfx_neutral_spiritscribe_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Neutral.Bastion
Cards.Faction2.ManakiteDrifter	cards.faction_2_unit_manakite_drifter_name	5	5	4	Factions.Faction2	Rarity.Common	null	false	ModifierBuild	f2ManakiteDrifterBreathing|f2ManakiteDrifterIdle|f2ManakiteDrifterRun|f2ManakiteDrifterAttack|f2ManakiteDrifterHit|f2ManakiteDrifterDeath	RSX.sfx_unit_deploy_2|RSX.sfx_singe2|RSX.sfx_neutral_dragonlark_attack_swing|RSX.sfx_neutral_dragonlark_hit|RSX.sfx_neutral_dragonlark_attack_impact|RSX.sfx_neutral_dragonlark_death	FX.Cards.Neutral.DustWailer
Cards.Faction2.Penumbraxx	cards.faction_2_unit_penumbraxx_name	4	1	3	Factions.Faction2	Rarity.Legendary	null	false	ModifierBuild|ModifierBackstab|ModifierBackstabWatchTransformToBuilding	f2PenumbraxxBreathing|f2PenumbraxxIdle|f2PenumbraxxRun|f2PenumbraxxAttack|f2PenumbraxxHit|f2PenumbraxxDeath	RSX.sfx_spell_deathstrikeseal|RSX.sfx_singe2|RSX.sfx_f2_chakriavatar_attack_swing|RSX.sfx_f2_chakriavatar_hit|RSX.sfx_f2_chakriavatar_attack_impact|RSX.sfx_f2_chakriavatar_death	FX.Cards.Neutral.VoidHunter
Cards.Faction2.WildfireTenketsu	cards.faction_2_unit_wildfire_tenketsu_name	3	5	4	Factions.Faction2	Rarity.Epic	null	false	ModifierSynergizePutCardInHand	f2TenketsuBreathing|f2TenketsuIdle|f2TenketsuRun|f2TenketsuAttack|f2TenketsuHit|f2TenketsuDeath	RSX.sfx_spell_diretidefrenzy|RSX.sfx_singe2|RSX.sfx_f4_engulfingshadow_attack_swing|RSX.sfx_f4_engulfingshadow_attack_impact|RSX.sfx_f4_engulfingshadow_hit|RSX.sfx_f4_engulfingshadow_death	FX.Cards.Neutral.Mindwarper
